airport,terminal,date,hour,us_avg_wait,us_max_wait,non_us_avg_wait,non_us_max_wait,all_avg_wait,all_max_wait,all_n_0..15,all_n_16..30,all_n_31..45,all_n_46..60,all_n_61..90,all_n_91..120,all_n_120..,all_excluded,all_total,all_flights,all_booths
ORD,Terminal 5,7/15/2016,1700 - 1800,6,22,7,21,6,22,972,67,0,0,0,0,0,31,1070,5,18
ORD,Terminal 5,7/15/2016,1800 - 1900,10,26,13,34,11,34,1391,421,23,0,0,0,0,60,1895,10,27
ORD,Terminal 5,7/15/2016,1900 - 2000,14,52,18,70,15,70,660,386,105,25,4,0,0,44,1224,5,25
ORD,Terminal 5,7/15/2016,2000 - 2100,12,55,20,55,16,55,482,274,97,26,0,0,0,34,913,4,21
ORD,Terminal 5,7/15/2016,2200 - 2300,5,19,14,31,10,31,261,79,2,0,0,0,0,19,361,1,14
ORD,Terminal 5,7/15/2016,2300 - 0000,9,19,7,19,8,19,130,25,0,0,0,0,0,5,160,1,13
ORD,Terminal 5,7/16/2016,0000 - 0100,13,48,31,61,25,61,113,71,69,52,5,0,0,6,316,2,7
ORD,Terminal 5,7/16/2016,0400 - 0500,6,19,9,20,7,20,130,14,0,0,0,0,0,4,148,1,7
ORD,Terminal 5,7/16/2016,0500 - 0600,5,21,14,32,11,32,199,79,4,0,0,0,0,13,295,2,10
ORD,Terminal 5,7/16/2016,0700 - 0800,0,4,9,21,7,21,144,28,0,0,0,0,0,5,177,1,11
ORD,Terminal 5,7/16/2016,0800 - 0900,8,47,28,66,24,66,194,126,109,58,12,0,0,16,515,3,10
ORD,Terminal 5,7/16/2016,0900 - 1000,14,104,49,125,41,125,152,47,58,142,137,12,5,18,571,2,16
ORD,Terminal 5,7/16/2016,1000 - 1100,13,63,39,75,25,75,394,238,72,166,68,0,0,39,977,5,18
ORD,Terminal 5,7/16/2016,1100 - 1200,14,43,25,52,19,52,410,483,171,34,0,0,0,50,1148,5,22
ORD,Terminal 5,7/16/2016,1200 - 1300,11,43,20,45,16,45,526,286,134,0,0,0,0,27,973,4,29
ORD,Terminal 5,7/16/2016,1300 - 1400,12,53,20,63,16,63,1295,781,181,121,2,0,0,96,2476,11,39
ORD,Terminal 5,7/16/2016,1400 - 1500,16,66,24,68,20,68,1009,1023,397,119,28,0,0,108,2684,10,31
ORD,Terminal 5,7/16/2016,1500 - 1600,8,28,12,32,10,32,1145,283,9,0,0,0,0,57,1494,6,29
ORD,Terminal 5,7/16/2016,1600 - 1700,11,54,14,54,12,54,1290,312,96,46,0,0,0,106,1850,9,36
ORD,Terminal 5,7/16/2016,1700 - 1800,7,25,8,28,7,28,915,43,0,0,0,0,0,31,989,7,11
ORD,Terminal 5,7/16/2016,1800 - 1900,12,49,14,42,13,49,1537,488,184,2,0,0,0,89,2300,12,22
ORD,Terminal 5,7/16/2016,1900 - 2000,11,36,14,36,12,36,795,350,22,0,0,0,0,43,1210,5,24
ORD,Terminal 5,7/16/2016,2000 - 2100,3,16,9,22,7,22,448,90,0,0,0,0,0,16,554,2,24
ORD,Terminal 5,7/16/2016,2100 - 2200,7,20,11,21,8,21,208,23,0,0,0,0,0,7,238,1,10
ORD,Terminal 5,7/16/2016,2300 - 0000,10,21,12,26,11,26,105,51,0,0,0,0,0,5,161,1,7
ORD,Terminal 5,7/17/2016,0000 - 0100,21,45,29,54,25,54,75,131,40,31,0,0,0,9,286,2,6
ORD,Terminal 5,7/17/2016,0200 - 0300,7,17,6,13,7,17,146,3,0,0,0,0,0,9,158,1,3
ORD,Terminal 5,7/17/2016,0400 - 0500,6,20,8,17,7,20,130,7,0,0,0,0,0,5,142,1,5
ORD,Terminal 5,7/17/2016,0500 - 0600,4,23,13,32,9,32,212,69,10,0,0,0,0,6,297,2,10
ORD,Terminal 5,7/17/2016,0600 - 0700,1,11,12,25,11,25,126,64,0,0,0,0,0,0,190,1,11
ORD,Terminal 5,7/17/2016,0800 - 0900,12,71,24,71,21,71,325,127,54,68,35,0,0,22,631,3,11
ORD,Terminal 5,7/17/2016,0900 - 1000,7,14,55,102,51,102,22,26,38,42,81,6,0,8,223,1,9
ORD,Terminal 5,7/17/2016,1000 - 1100,12,58,36,92,26,92,617,218,78,44,196,7,0,46,1206,6,20
ORD,Terminal 5,7/17/2016,1100 - 1200,17,50,28,55,22,55,266,356,167,47,0,0,0,39,875,4,19
ORD,Terminal 5,7/17/2016,1200 - 1300,13,39,17,47,15,47,781,456,112,6,0,0,0,52,1407,7,31
ORD,Terminal 5,7/17/2016,1300 - 1400,17,79,31,112,25,112,1029,914,417,184,205,13,0,90,2852,13,34
ORD,Terminal 5,7/17/2016,1400 - 1500,17,91,35,97,25,97,554,521,225,88,96,12,0,60,1556,6,34
ORD,Terminal 5,7/17/2016,1500 - 1600,12,82,35,106,25,106,1029,746,199,131,220,66,0,87,2478,10,33
ORD,Terminal 5,7/17/2016,1600 - 1700,9,40,26,47,15,47,658,332,169,8,0,0,0,42,1209,5,32
ORD,Terminal 5,7/17/2016,1700 - 1800,9,23,9,23,9,23,505,89,0,0,0,0,0,18,612,5,15
ORD,Terminal 5,7/17/2016,1800 - 1900,11,46,15,49,13,49,997,332,128,19,0,0,0,53,1529,6,26
ORD,Terminal 5,7/17/2016,1900 - 2000,15,49,18,52,16,52,1014,602,184,35,0,0,0,68,1903,8,28
ORD,Terminal 5,7/17/2016,2000 - 2100,17,32,15,32,16,32,190,270,11,0,0,0,0,21,492,2,18
ORD,Terminal 5,7/17/2016,2200 - 2300,12,25,11,25,12,25,101,52,0,0,0,0,0,8,161,1,6
ORD,Terminal 5,7/18/2016,0000 - 0100,18,51,29,51,22,51,121,115,64,29,0,0,0,14,343,2,7
ORD,Terminal 5,7/18/2016,0400 - 0500,12,44,30,47,19,47,134,52,68,6,0,0,0,9,269,2,8
ORD,Terminal 5,7/18/2016,0700 - 0800,8,81,36,98,28,98,347,106,89,50,111,20,0,23,746,3,12
ORD,Terminal 5,7/18/2016,0800 - 0900,8,53,41,89,37,89,202,37,28,64,157,0,0,17,505,3,12
ORD,Terminal 5,7/18/2016,1000 - 1100,15,101,48,123,34,123,405,258,67,145,177,63,2,43,1160,6,19
ORD,Terminal 5,7/18/2016,1100 - 1200,7,55,22,55,15,55,436,144,139,18,0,0,0,27,764,3,25
ORD,Terminal 5,7/18/2016,1200 - 1300,7,26,12,41,9,41,513,134,11,0,0,0,0,20,678,3,19
ORD,Terminal 5,7/18/2016,1300 - 1400,16,83,36,86,27,86,881,539,369,273,204,0,0,83,2349,10,35
ORD,Terminal 5,7/18/2016,1400 - 1500,16,105,38,131,27,131,1109,365,377,204,201,73,14,174,2517,10,33
ORD,Terminal 5,7/18/2016,1500 - 1600,9,109,41,121,25,121,1103,198,143,174,178,81,1,72,1950,8,21
ORD,Terminal 5,7/18/2016,1600 - 1700,15,72,44,87,25,87,577,269,143,174,96,0,0,97,1356,6,27
ORD,Terminal 5,7/18/2016,1700 - 1800,10,31,20,34,14,34,442,314,25,0,0,0,0,26,807,4,21
ORD,Terminal 5,7/18/2016,1800 - 1900,8,27,10,28,9,28,1271,264,0,0,0,0,0,59,1594,7,28
ORD,Terminal 5,7/18/2016,1900 - 2000,8,28,9,28,9,28,1107,208,0,0,0,0,0,47,1362,5,32
ORD,Terminal 5,7/18/2016,2000 - 2100,10,36,13,38,12,38,509,176,19,0,0,0,0,20,724,4,18
ORD,Terminal 5,7/18/2016,2100 - 2200,10,23,19,31,15,31,62,61,3,0,0,0,0,3,129,1,10
ORD,Terminal 5,7/18/2016,2300 - 0000,15,34,18,35,17,35,69,56,24,0,0,0,0,9,158,1,5
ORD,Terminal 5,7/19/2016,0000 - 0100,13,28,17,31,15,31,70,70,2,0,0,0,0,7,149,1,5
ORD,Terminal 5,7/19/2016,0100 - 0200,13,37,20,37,15,37,101,54,26,0,0,0,0,10,191,1,5
ORD,Terminal 5,7/19/2016,0400 - 0500,14,33,17,34,15,34,90,48,9,0,0,0,0,4,151,1,9
ORD,Terminal 5,7/19/2016,0500 - 0600,11,29,19,36,16,36,81,56,16,0,0,0,0,7,160,1,9
ORD,Terminal 5,7/19/2016,0600 - 0700,11,82,33,88,27,88,173,90,89,68,32,0,0,22,474,2,12
ORD,Terminal 5,7/19/2016,0800 - 0900,12,49,14,50,14,50,195,41,31,12,0,0,0,9,288,2,10
ORD,Terminal 5,7/19/2016,0900 - 1000,9,33,25,57,20,57,314,168,161,45,0,0,0,20,708,3,16
ORD,Terminal 5,7/19/2016,1000 - 1100,10,51,32,60,19,60,388,105,113,72,0,0,0,28,706,4,17
ORD,Terminal 5,7/19/2016,1100 - 1200,15,46,27,52,20,52,495,215,312,39,0,0,0,43,1104,5,24
ORD,Terminal 5,7/19/2016,1200 - 1300,15,45,19,44,17,45,712,546,229,0,0,0,0,92,1579,7,32
ORD,Terminal 5,7/19/2016,1300 - 1400,16,86,26,92,21,92,796,569,220,117,61,2,0,102,1867,8,30
ORD,Terminal 5,7/19/2016,1400 - 1500,16,105,52,109,31,109,771,744,285,170,230,154,0,122,2476,10,26
ORD,Terminal 5,7/19/2016,1500 - 1600,21,101,52,109,35,109,671,429,265,320,310,108,0,75,2178,9,39
ORD,Terminal 5,7/19/2016,1600 - 1700,9,44,20,53,14,53,649,332,94,18,0,0,0,103,1196,5,30
ORD,Terminal 5,7/19/2016,1700 - 1800,14,39,21,60,16,60,677,359,101,27,0,0,0,40,1204,7,29
ORD,Terminal 5,7/19/2016,1800 - 1900,10,39,14,39,12,39,1034,404,79,0,0,0,0,61,1578,7,24
ORD,Terminal 5,7/19/2016,1900 - 2000,10,26,12,25,11,26,548,178,0,0,0,0,0,41,767,3,19
ORD,Terminal 5,7/19/2016,2000 - 2100,8,27,12,27,10,27,193,38,0,0,0,0,0,8,239,1,6
ORD,Terminal 5,7/19/2016,2200 - 2300,7,25,11,25,8,25,204,53,0,0,0,0,0,14,271,2,9
ORD,Terminal 5,7/20/2016,0000 - 0100,13,32,19,38,16,38,159,151,24,0,0,0,0,11,345,2,6
ORD,Terminal 5,7/20/2016,0400 - 0500,15,56,37,73,26,73,102,77,39,38,26,0,0,9,291,2,6
ORD,Terminal 5,7/20/2016,0600 - 0700,19,87,42,89,34,89,113,57,41,34,75,0,0,17,337,1,15
ORD,Terminal 5,7/20/2016,0700 - 0800,5,32,32,75,22,75,79,32,22,1,28,0,0,6,168,1,13
ORD,Terminal 5,7/20/2016,0800 - 0900,8,10,11,20,11,20,28,6,0,0,0,0,0,2,36,1,7
ORD,Terminal 5,7/20/2016,0900 - 1000,9,76,24,80,21,80,334,172,86,31,57,0,0,21,701,3,16
ORD,Terminal 5,7/20/2016,1000 - 1100,11,70,40,92,24,92,562,200,55,91,153,1,0,42,1104,6,18
ORD,Terminal 5,7/20/2016,1100 - 1200,11,64,36,65,24,65,336,122,105,121,30,0,0,22,736,3,24
ORD,Terminal 5,7/20/2016,1200 - 1300,19,54,18,56,18,56,526,626,184,11,0,0,0,55,1402,5,30
ORD,Terminal 5,7/20/2016,1300 - 1400,20,71,30,84,25,84,579,496,343,168,67,0,0,60,1713,8,31
ORD,Terminal 5,7/20/2016,1400 - 1500,11,85,36,91,20,91,1347,465,292,162,156,3,0,81,2506,11,29
ORD,Terminal 5,7/20/2016,1500 - 1600,14,71,43,86,26,86,677,155,117,221,144,0,0,68,1382,6,31
ORD,Terminal 5,7/20/2016,1600 - 1700,12,45,23,49,17,49,734,493,216,26,0,0,0,107,1576,8,37
ORD,Terminal 5,7/20/2016,1700 - 1800,7,29,15,41,11,41,1048,262,81,0,0,0,0,49,1440,7,25
ORD,Terminal 5,7/20/2016,1800 - 1900,10,31,14,32,12,32,1133,497,6,0,0,0,0,67,1703,7,28
ORD,Terminal 5,7/20/2016,1900 - 2000,5,19,10,27,8,27,384,73,0,0,0,0,0,19,476,2,16
ORD,Terminal 5,7/20/2016,2200 - 2300,14,34,18,47,16,47,115,89,21,1,0,0,0,9,235,1,7
ORD,Terminal 5,7/20/2016,2300 - 0000,18,42,33,46,25,46,43,42,66,3,0,0,0,9,163,1,8
ORD,Terminal 5,7/21/2016,0000 - 0100,11,27,16,28,14,28,76,64,0,0,0,0,0,7,147,1,8
ORD,Terminal 5,7/21/2016,0100 - 0200,12,25,14,25,13,25,97,81,0,0,0,0,0,8,186,1,7
ORD,Terminal 5,7/21/2016,0400 - 0500,9,36,14,36,10,36,107,26,10,0,0,0,0,5,148,1,8
ORD,Terminal 5,7/21/2016,0500 - 0600,12,45,30,47,25,47,37,58,53,6,0,0,0,4,158,1,8
ORD,Terminal 5,7/21/2016,0700 - 0800,10,88,35,95,28,95,201,103,48,73,64,2,0,21,512,2,14
ORD,Terminal 5,7/21/2016,0800 - 0900,5,29,13,31,10,31,352,138,5,0,0,0,0,17,512,3,9
ORD,Terminal 5,7/21/2016,0900 - 1000,4,52,25,52,17,52,187,91,62,20,0,0,0,14,374,2,11
ORD,Terminal 5,7/21/2016,1000 - 1100,8,57,35,71,22,71,360,100,74,91,43,0,0,42,710,3,18
ORD,Terminal 5,7/21/2016,1100 - 1200,9,38,17,45,14,45,528,165,87,0,0,0,0,27,807,4,16
ORD,Terminal 5,7/21/2016,1200 - 1300,8,28,15,31,12,31,533,276,3,0,0,0,0,33,845,4,28
ORD,Terminal 5,7/21/2016,1300 - 1400,12,48,24,61,18,61,707,417,186,92,2,0,0,60,1464,6,24
ORD,Terminal 5,7/21/2016,1400 - 1500,18,109,46,107,30,109,883,373,423,182,253,75,0,113,2302,10,22
ORD,Terminal 5,7/21/2016,1500 - 1600,19,98,62,113,37,113,582,520,146,85,348,187,0,76,1944,8,26
ORD,Terminal 5,7/21/2016,1600 - 1700,15,72,36,79,20,79,583,359,126,67,49,0,0,100,1284,8,21
ORD,Terminal 5,7/21/2016,1700 - 1800,10,48,26,67,17,67,911,453,198,84,22,0,0,63,1731,7,33
ORD,Terminal 5,7/21/2016,1800 - 1900,12,65,32,68,20,68,1144,463,221,273,22,0,0,118,2241,10,21
ORD,Terminal 5,7/21/2016,1900 - 2000,15,63,41,66,25,66,309,69,77,138,29,0,0,22,644,3,16
ORD,Terminal 5,7/21/2016,2000 - 2100,13,56,33,56,21,56,189,16,54,66,0,0,0,18,343,1,13
ORD,Terminal 5,7/22/2016,0000 - 0100,9,24,10,24,9,24,130,15,0,0,0,0,0,5,150,1,5
ORD,Terminal 5,7/22/2016,0300 - 0400,13,29,13,29,13,29,193,139,0,0,0,0,0,15,347,2,8
ORD,Terminal 5,7/22/2016,0400 - 0500,5,39,14,44,8,44,116,12,14,0,0,0,0,5,147,1,7
ORD,Terminal 5,7/22/2016,0500 - 0600,19,50,30,53,27,53,35,51,45,20,0,0,0,5,156,1,8
ORD,Terminal 5,7/22/2016,0600 - 0700,2,32,15,39,9,39,119,32,15,0,0,0,0,5,171,1,7
ORD,Terminal 5,7/22/2016,0700 - 0800,32,112,64,117,55,117,56,39,47,32,99,60,0,9,342,1,14
ORD,Terminal 5,7/22/2016,0800 - 0900,6,68,32,74,23,74,234,62,80,66,29,0,0,18,489,2,13
ORD,Terminal 5,7/22/2016,0900 - 1000,15,50,42,68,27,68,251,161,142,101,41,0,0,31,727,3,16
ORD,Terminal 5,7/22/2016,1000 - 1100,10,41,35,55,22,55,177,83,91,55,0,0,0,15,421,3,18
ORD,Terminal 5,7/22/2016,1100 - 1200,15,63,27,75,21,75,391,305,187,45,18,0,0,43,989,4,28
ORD,Terminal 5,7/22/2016,1200 - 1300,12,57,26,57,18,57,656,445,297,37,0,0,0,48,1483,6,33
ORD,Terminal 5,7/22/2016,1300 - 1400,12,44,25,54,19,54,762,462,349,43,0,0,0,68,1684,7,28
ORD,Terminal 5,7/22/2016,1400 - 1500,11,89,40,107,25,107,1349,463,262,207,284,64,0,101,2730,10,33
ORD,Terminal 5,7/22/2016,1500 - 1600,15,69,47,108,31,108,219,86,42,103,64,11,0,54,579,5,21
ORD,Terminal 5,7/22/2016,1600 - 1700,9,50,22,50,13,50,606,135,113,50,0,0,0,30,934,5,19
ORD,Terminal 5,7/22/2016,1700 - 1800,8,44,22,54,14,54,1309,515,237,48,0,0,0,77,2186,9,28
ORD,Terminal 5,7/22/2016,1800 - 1900,13,45,23,46,16,46,876,550,231,3,0,0,0,57,1717,9,25
ORD,Terminal 5,7/22/2016,1900 - 2000,14,82,24,92,18,92,1077,372,175,106,87,4,0,66,1887,9,23
ORD,Terminal 5,7/22/2016,2300 - 0000,17,43,20,43,18,43,76,36,36,0,0,0,0,9,157,1,6
ORD,Terminal 5,7/23/2016,0000 - 0100,14,35,22,39,19,39,63,63,24,0,0,0,0,5,155,1,5
ORD,Terminal 5,7/23/2016,0100 - 0200,22,40,24,40,23,40,44,89,49,0,0,0,0,4,186,1,7
ORD,Terminal 5,7/23/2016,0300 - 0400,12,34,21,38,16,38,109,73,32,0,0,0,0,5,219,1,7
ORD,Terminal 5,7/23/2016,0400 - 0500,10,52,25,60,19,60,147,74,41,29,0,0,0,10,301,2,8
ORD,Terminal 5,7/23/2016,0500 - 0600,11,40,35,53,26,53,52,15,48,23,0,0,0,6,144,1,8
ORD,Terminal 5,7/23/2016,0600 - 0700,12,42,24,48,20,48,142,100,74,11,0,0,0,10,337,1,10
ORD,Terminal 5,7/23/2016,0800 - 0900,5,15,9,19,8,19,275,21,0,0,0,0,0,10,306,2,10
ORD,Terminal 5,7/23/2016,0900 - 1000,4,25,11,37,8,37,502,110,13,0,0,0,0,21,646,3,12
ORD,Terminal 5,7/23/2016,1000 - 1100,5,31,20,47,12,47,459,133,79,10,0,0,0,22,703,4,12
ORD,Terminal 5,7/23/2016,1100 - 1200,11,36,16,40,13,40,437,164,43,0,0,0,0,25,669,3,15
ORD,Terminal 5,7/23/2016,1200 - 1300,8,39,17,47,13,47,1204,546,152,2,0,0,0,69,1973,8,28
ORD,Terminal 5,7/23/2016,1300 - 1400,10,35,19,37,14,37,1023,599,86,0,0,0,0,69,1777,8,29
ORD,Terminal 5,7/23/2016,1400 - 1500,13,52,21,58,17,58,1424,882,303,84,0,0,0,107,2800,11,33
ORD,Terminal 5,7/23/2016,1500 - 1600,14,63,25,63,19,63,761,646,206,61,8,0,0,62,1744,7,34
ORD,Terminal 5,7/23/2016,1600 - 1700,11,43,14,43,12,43,1323,409,146,0,0,0,0,71,1949,9,35
ORD,Terminal 5,7/23/2016,1700 - 1800,6,26,8,24,7,26,1182,82,0,0,0,0,0,45,1309,8,32
ORD,Terminal 5,7/23/2016,1800 - 1900,20,78,19,79,20,79,1066,369,9,21,221,0,0,46,1732,9,28
ORD,Terminal 5,7/23/2016,1900 - 2000,18,53,22,53,19,53,586,377,228,50,0,0,0,47,1288,6,21
ORD,Terminal 5,7/23/2016,2000 - 2100,5,14,8,17,6,17,436,19,0,0,0,0,0,15,470,2,18
ORD,Terminal 5,7/23/2016,2100 - 2200,7,15,8,16,7,16,213,2,0,0,0,0,0,7,222,1,14
ORD,Terminal 5,7/23/2016,2300 - 0000,13,29,14,28,14,29,177,131,0,0,0,0,0,12,320,2,10
ORD,Terminal 5,7/24/2016,0000 - 0100,17,33,19,34,17,34,181,239,19,0,0,0,0,20,459,3,9
ORD,Terminal 5,7/24/2016,0500 - 0600,8,36,15,36,11,36,177,84,14,0,0,0,0,7,282,2,10
ORD,Terminal 5,7/24/2016,0600 - 0700,1,11,15,32,12,32,96,63,6,0,0,0,0,4,169,1,10
ORD,Terminal 5,7/24/2016,0700 - 0800,13,70,37,73,31,73,244,50,69,118,88,0,0,20,589,2,10
ORD,Terminal 5,7/24/2016,0800 - 0900,8,33,15,38,14,38,179,63,35,0,0,0,0,11,288,2,9
ORD,Terminal 5,7/24/2016,0900 - 1000,12,78,49,88,38,88,162,86,23,41,155,0,0,13,480,2,13
ORD,Terminal 5,7/24/2016,1000 - 1100,38,78,48,78,42,78,25,66,334,196,71,0,0,21,713,4,17
ORD,Terminal 5,7/24/2016,1100 - 1200,17,38,21,38,19,38,129,194,55,0,0,0,0,16,394,2,17
ORD,Terminal 5,7/24/2016,1200 - 1300,9,45,16,53,13,53,924,550,50,2,0,0,0,48,1574,7,30
ORD,Terminal 5,7/24/2016,1300 - 1400,12,44,15,44,14,44,1108,695,82,0,0,0,0,71,1956,10,37
ORD,Terminal 5,7/24/2016,1400 - 1500,11,57,16,63,13,63,2040,461,194,111,14,0,0,106,2926,12,34
ORD,Terminal 5,7/24/2016,1500 - 1600,8,36,15,40,12,40,1091,490,73,0,0,0,0,59,1713,6,36
ORD,Terminal 5,7/24/2016,1600 - 1700,11,39,9,39,10,39,1223,363,62,0,0,0,0,73,1721,9,26
ORD,Terminal 5,7/24/2016,1700 - 1800,3,7,3,8,3,8,34,0,0,0,0,0,0,2,36,1,7
ORD,Terminal 5,7/24/2016,1900 - 2000,6,29,6,27,6,29,1327,50,0,0,0,0,0,59,1436,6,30
ORD,Terminal 5,7/24/2016,2000 - 2100,10,30,11,31,11,31,1257,351,2,0,0,0,0,49,1659,7,22
ORD,Terminal 5,7/24/2016,2100 - 2200,5,14,5,13,5,14,252,0,0,0,0,0,0,6,258,1,22
ORD,Terminal 5,7/24/2016,2200 - 2300,8,23,8,22,8,23,1044,130,0,0,0,0,0,44,1218,5,23
ORD,Terminal 5,7/25/2016,0000 - 0100,12,30,16,36,14,36,184,125,15,0,0,0,0,14,338,2,6
ORD,Terminal 5,7/25/2016,0400 - 0500,7,27,10,27,8,27,126,14,0,0,0,0,0,4,144,1,7
ORD,Terminal 5,7/25/2016,0500 - 0600,10,32,19,33,15,33,58,52,8,0,0,0,0,4,122,1,8
ORD,Terminal 5,7/25/2016,0600 - 0700,15,63,33,63,26,63,127,75,46,56,17,0,0,8,329,1,10
ORD,Terminal 5,7/25/2016,0800 - 0900,9,30,13,36,13,36,332,154,40,0,0,0,0,16,542,3,8
ORD,Terminal 5,7/25/2016,0900 - 1000,11,60,53,109,46,109,81,46,57,37,47,61,0,11,340,2,17
ORD,Terminal 5,7/25/2016,1000 - 1100,12,79,55,101,34,101,484,199,53,9,266,60,0,33,1104,6,21
ORD,Terminal 5,7/25/2016,1100 - 1200,10,41,35,75,24,75,409,198,64,140,52,0,0,28,891,4,22
ORD,Terminal 5,7/25/2016,1200 - 1300,8,22,14,29,11,29,650,263,0,0,0,0,0,25,938,4,27
ORD,Terminal 5,7/25/2016,1300 - 1400,12,52,18,54,15,54,759,354,102,23,0,0,0,46,1284,6,27
ORD,Terminal 5,7/25/2016,1400 - 1500,13,84,26,85,20,85,1122,386,262,94,104,0,0,119,2087,8,28
ORD,Terminal 5,7/25/2016,1500 - 1600,15,113,50,118,33,118,735,403,237,245,331,85,0,77,2113,8,37
ORD,Terminal 5,7/25/2016,1600 - 1700,13,65,38,88,23,88,988,547,112,135,249,0,0,135,2166,10,28
ORD,Terminal 5,7/25/2016,1700 - 1800,15,63,16,61,15,63,939,257,119,108,14,0,0,50,1487,7,31
ORD,Terminal 5,7/25/2016,1800 - 1900,8,44,14,52,11,52,1582,468,94,6,0,0,0,78,2228,9,27
ORD,Terminal 5,7/25/2016,1900 - 2000,29,69,19,68,26,69,418,352,122,107,113,0,0,38,1150,5,21
ORD,Terminal 5,7/25/2016,2000 - 2100,8,25,11,26,10,26,394,147,0,0,0,0,0,18,559,2,17
ORD,Terminal 5,7/25/2016,2300 - 0000,10,25,11,25,10,25,106,46,0,0,0,0,0,8,160,1,6
ORD,Terminal 5,7/26/2016,0000 - 0100,6,19,7,19,7,19,282,46,0,0,0,0,0,8,336,2,7
ORD,Terminal 5,7/26/2016,0400 - 0500,13,50,29,53,20,53,139,78,65,18,0,0,0,8,308,2,10
ORD,Terminal 5,7/26/2016,0700 - 0800,0,10,12,28,8,28,127,43,0,0,0,0,0,5,175,1,11
ORD,Terminal 5,7/26/2016,0800 - 0900,11,86,40,93,31,93,313,81,31,35,146,11,0,19,636,3,15
ORD,Terminal 5,7/26/2016,0900 - 1000,15,126,77,140,69,140,116,30,8,4,78,118,64,12,430,2,19
ORD,Terminal 5,7/26/2016,1000 - 1100,16,95,54,122,34,122,429,156,125,20,92,125,1,34,982,5,21
ORD,Terminal 5,7/26/2016,1100 - 1200,16,76,45,93,31,93,299,335,155,163,163,1,0,44,1160,5,26
ORD,Terminal 5,7/26/2016,1200 - 1300,9,31,17,35,14,35,330,224,17,0,0,0,0,20,591,3,20
ORD,Terminal 5,7/26/2016,1300 - 1400,14,63,27,78,20,78,1015,665,381,121,40,0,0,76,2298,10,33
ORD,Terminal 5,7/26/2016,1400 - 1500,18,74,35,98,25,98,976,472,438,190,178,9,0,129,2392,9,26
ORD,Terminal 5,7/26/2016,1500 - 1600,21,81,37,93,27,93,689,292,456,270,115,2,0,111,1935,8,27
ORD,Terminal 5,7/26/2016,1600 - 1700,15,84,44,84,30,84,579,334,185,207,268,0,0,61,1634,7,32
ORD,Terminal 5,7/26/2016,1700 - 1800,7,36,21,36,11,36,570,198,53,0,0,0,0,26,847,5,26
ORD,Terminal 5,7/26/2016,1800 - 1900,8,35,14,42,10,42,1327,414,33,0,0,0,0,67,1841,8,25
ORD,Terminal 5,7/26/2016,1900 - 2000,14,51,22,53,17,53,752,601,193,9,0,0,0,64,1619,7,20
ORD,Terminal 5,7/26/2016,2300 - 0000,14,41,24,47,19,47,69,50,30,2,0,0,0,8,159,1,7
ORD,Terminal 5,7/27/2016,0000 - 0100,12,28,10,29,12,29,109,75,0,0,0,0,0,6,190,1,6
ORD,Terminal 5,7/27/2016,0400 - 0500,11,66,42,82,30,82,119,38,44,41,53,0,0,10,305,2,7
ORD,Terminal 5,7/27/2016,0700 - 0800,12,77,51,93,39,93,156,61,48,48,147,9,0,14,483,2,12
ORD,Terminal 5,7/27/2016,0800 - 0900,10,61,36,71,31,71,216,54,58,92,85,0,0,15,520,3,14
ORD,Terminal 5,7/27/2016,1000 - 1100,8,56,24,66,17,66,622,117,115,110,11,0,0,32,1007,5,18
ORD,Terminal 5,7/27/2016,1100 - 1200,14,66,34,72,23,72,377,149,173,81,41,0,0,34,855,4,21
ORD,Terminal 5,7/27/2016,1200 - 1300,14,44,21,44,19,44,399,370,163,0,0,0,0,32,964,4,26
ORD,Terminal 5,7/27/2016,1300 - 1400,13,73,31,82,22,82,1121,667,326,252,124,0,0,94,2584,13,35
ORD,Terminal 5,7/27/2016,1400 - 1500,13,92,36,98,23,98,865,320,228,102,167,8,0,110,1800,7,30
ORD,Terminal 5,7/27/2016,1500 - 1600,12,72,30,76,23,76,567,307,237,122,71,0,0,69,1373,6,27
ORD,Terminal 5,7/27/2016,1600 - 1700,14,59,24,67,18,67,1131,483,60,225,26,0,0,112,2037,9,29
ORD,Terminal 5,7/27/2016,1700 - 1800,7,44,17,45,11,45,764,188,102,0,0,0,0,43,1097,5,27
ORD,Terminal 5,7/27/2016,1800 - 1900,11,56,19,58,14,58,411,170,41,24,0,0,0,20,666,3,14
ORD,Terminal 5,7/27/2016,1900 - 2000,14,69,36,72,23,72,498,277,84,135,78,0,0,35,1107,5,16
ORD,Terminal 5,7/27/2016,2000 - 2100,18,64,34,77,25,77,412,473,217,155,41,0,0,74,1372,5,16
ORD,Terminal 5,7/27/2016,2100 - 2200,8,42,27,47,12,47,372,81,53,3,0,0,0,17,526,3,10
ORD,Terminal 5,7/27/2016,2300 - 0000,14,29,14,31,14,31,88,61,3,0,0,0,0,8,160,1,5
ORD,Terminal 5,7/28/2016,0000 - 0100,21,58,30,63,26,63,121,61,62,73,2,0,0,19,338,2,6
ORD,Terminal 5,7/28/2016,0400 - 0500,7,37,20,46,12,46,190,34,46,1,0,0,0,9,280,2,8
ORD,Terminal 5,7/28/2016,0500 - 0600,9,36,30,48,24,48,38,56,50,7,0,0,0,5,156,1,9
