airport,terminal,date,hour,us_avg_wait,us_max_wait,non_us_avg_wait,non_us_max_wait,all_avg_wait,all_max_wait,all_n_0..15,all_n_16..30,all_n_31..45,all_n_46..60,all_n_61..90,all_n_91..120,all_n_120..,all_excluded,all_total,all_flights,all_booths
ORD,Terminal 5,3/25/2018,0900 - 1000,18,91,40,107,30,107,313,123,114,62,108,24,0,29,773,5,9
ORD,Terminal 5,3/25/2018,1000 - 1100,19,69,35,79,24,79,174,267,46,39,42,0,0,31,599,3,8
ORD,Terminal 5,3/25/2018,1100 - 1200,5,32,22,41,12,41,342,96,60,0,0,0,0,21,519,3,16
ORD,Terminal 5,3/25/2018,1200 - 1300,18,79,25,85,21,85,675,490,368,60,41,0,0,63,1697,8,22
ORD,Terminal 5,3/25/2018,1300 - 1400,18,76,33,92,24,92,603,493,387,165,52,1,0,83,1784,8,25
ORD,Terminal 5,3/25/2018,1400 - 1500,11,87,37,106,22,106,1022,371,162,85,172,29,0,76,1917,9,24
ORD,Terminal 5,3/25/2018,1500 - 1600,17,81,36,103,24,103,830,358,241,138,172,6,0,69,1814,8,25
ORD,Terminal 5,3/25/2018,1600 - 1700,16,54,31,68,21,68,637,588,290,33,62,0,0,75,1685,10,23
ORD,Terminal 5,3/25/2018,1700 - 1800,18,53,18,50,18,53,590,403,298,10,0,0,0,64,1365,10,17
ORD,Terminal 5,3/25/2018,1800 - 1900,20,73,24,75,21,75,795,584,370,158,24,0,0,86,2017,10,26
ORD,Terminal 5,3/25/2018,1900 - 2000,18,49,12,49,16,49,637,312,235,20,0,0,0,47,1251,7,22
ORD,Terminal 5,3/25/2018,2000 - 2100,9,24,12,26,10,26,300,88,0,0,0,0,0,18,406,2,16
ORD,Terminal 5,3/25/2018,2100 - 2200,7,24,10,24,7,24,233,12,0,0,0,0,0,10,255,2,6
ORD,Terminal 5,3/25/2018,2200 - 2300,6,21,11,25,9,25,125,27,0,0,0,0,0,7,159,1,7
ORD,Terminal 5,3/25/2018,2300 - 0000,8,23,10,23,9,23,118,26,0,0,0,0,0,2,146,1,9
ORD,Terminal 5,3/26/2018,0000 - 0100,8,29,15,32,10,32,245,68,5,0,0,0,0,17,335,2,10
ORD,Terminal 5,3/26/2018,0100 - 0200,7,23,13,23,10,23,113,47,0,0,0,0,0,8,168,1,10
ORD,Terminal 5,3/26/2018,0200 - 0300,12,35,25,48,18,48,63,36,23,3,0,0,0,4,129,1,3
ORD,Terminal 5,3/26/2018,0600 - 0700,1,25,10,31,8,31,147,40,3,0,0,0,0,8,198,1,6
ORD,Terminal 5,3/26/2018,0700 - 0800,13,65,30,72,22,72,172,61,48,37,17,0,0,13,348,1,6
ORD,Terminal 5,3/26/2018,0800 - 0900,10,44,24,66,21,66,186,48,52,37,11,0,0,12,346,2,6
ORD,Terminal 5,3/26/2018,0900 - 1000,13,141,54,143,41,143,206,58,54,22,54,71,28,21,514,3,10
ORD,Terminal 5,3/26/2018,1000 - 1100,9,74,41,118,21,118,130,2,3,14,16,10,0,7,182,1,8
ORD,Terminal 5,3/26/2018,1100 - 1200,13,71,34,78,25,78,281,57,41,102,53,0,0,23,557,3,20
ORD,Terminal 5,3/26/2018,1200 - 1300,26,94,34,94,30,94,255,237,243,83,79,15,0,39,951,5,22
ORD,Terminal 5,3/26/2018,1300 - 1400,37,131,58,171,47,171,315,285,477,261,321,83,112,82,1936,10,26
ORD,Terminal 5,3/26/2018,1400 - 1500,36,154,69,154,50,154,231,323,217,307,233,113,116,64,1604,8,21
ORD,Terminal 5,3/26/2018,1500 - 1600,38,151,68,151,52,151,377,301,358,314,383,264,109,93,2199,10,28
ORD,Terminal 5,3/26/2018,1600 - 1700,28,133,63,145,40,145,259,182,166,157,67,42,61,37,971,7,19
ORD,Terminal 5,3/26/2018,1700 - 1800,17,73,42,88,23,88,492,140,187,52,76,0,0,45,992,6,20
ORD,Terminal 5,3/26/2018,1800 - 1900,23,84,32,84,27,84,629,432,361,225,93,0,0,82,1822,10,22
ORD,Terminal 5,3/26/2018,1900 - 2000,19,98,34,100,26,100,380,183,271,49,65,8,0,42,998,6,16
ORD,Terminal 5,3/26/2018,2000 - 2100,24,83,46,84,32,84,160,65,149,32,78,0,0,14,498,3,17
ORD,Terminal 5,3/26/2018,2100 - 2200,26,42,37,46,28,46,2,91,33,2,0,0,0,7,135,1,7
ORD,Terminal 5,3/26/2018,2300 - 0000,8,22,12,26,10,26,111,33,0,0,0,0,0,4,148,1,8
ORD,Terminal 5,3/27/2018,0000 - 0100,14,47,25,47,19,47,151,78,72,9,0,0,0,11,321,2,11
ORD,Terminal 5,3/27/2018,0100 - 0200,7,20,10,23,9,23,237,41,0,0,0,0,0,8,286,2,11
ORD,Terminal 5,3/27/2018,0700 - 0800,14,61,25,61,21,61,248,160,93,59,3,0,0,17,580,3,8
ORD,Terminal 5,3/27/2018,0800 - 0900,8,30,14,35,12,35,209,70,20,0,0,0,0,9,308,2,7
ORD,Terminal 5,3/27/2018,0900 - 1000,7,52,24,72,17,72,243,56,33,13,35,0,0,11,391,3,7
ORD,Terminal 5,3/27/2018,1000 - 1100,6,36,14,43,11,43,146,34,24,0,0,0,0,8,212,1,6
ORD,Terminal 5,3/27/2018,1100 - 1200,6,23,12,27,10,27,108,37,0,0,0,0,0,8,153,1,8
ORD,Terminal 5,3/27/2018,1200 - 1300,12,42,19,79,15,79,526,311,86,6,8,0,0,43,980,5,20
ORD,Terminal 5,3/27/2018,1300 - 1400,14,100,24,98,19,100,978,450,244,95,58,13,0,98,1936,12,20
ORD,Terminal 5,3/27/2018,1400 - 1500,12,43,22,49,17,49,512,318,128,21,0,0,0,40,1019,5,17
ORD,Terminal 5,3/27/2018,1500 - 1600,29,125,51,144,38,144,382,445,350,192,312,65,7,84,1837,10,23
ORD,Terminal 5,3/27/2018,1600 - 1700,12,72,42,100,23,100,600,211,115,104,100,19,0,58,1207,8,17
ORD,Terminal 5,3/27/2018,1700 - 1800,13,52,20,56,14,56,835,399,86,23,0,0,0,55,1398,8,16
ORD,Terminal 5,3/27/2018,1800 - 1900,17,71,19,74,17,74,883,316,232,70,14,0,0,63,1578,9,18
ORD,Terminal 5,3/27/2018,1900 - 2000,16,58,20,58,18,58,539,454,183,24,0,0,0,45,1245,7,19
ORD,Terminal 5,3/27/2018,2000 - 2100,14,70,24,72,18,72,225,75,22,27,20,0,0,16,385,2,16
ORD,Terminal 5,3/27/2018,2100 - 2200,7,20,8,20,7,20,123,10,0,0,0,0,0,4,137,1,2
ORD,Terminal 5,3/27/2018,2300 - 0000,8,31,14,32,11,32,90,41,3,0,0,0,0,5,139,1,7
ORD,Terminal 5,3/28/2018,0000 - 0100,22,60,31,64,26,64,106,83,71,55,3,0,0,11,329,2,9
ORD,Terminal 5,3/28/2018,0100 - 0200,24,62,34,64,30,64,70,61,72,71,8,0,0,10,292,2,10
ORD,Terminal 5,3/28/2018,0700 - 0800,18,85,26,89,23,89,229,84,48,43,35,0,0,22,461,2,5
ORD,Terminal 5,3/28/2018,0800 - 0900,17,51,25,52,23,52,74,95,31,33,0,0,0,13,246,2,6
ORD,Terminal 5,3/28/2018,0900 - 1000,11,23,18,39,16,39,90,91,15,0,0,0,0,11,207,2,6
ORD,Terminal 5,3/28/2018,1000 - 1100,7,41,13,35,10,41,271,83,5,0,0,0,0,12,371,2,6
ORD,Terminal 5,3/28/2018,1100 - 1200,3,18,10,24,7,24,352,40,0,0,0,0,0,14,406,2,7
ORD,Terminal 5,3/28/2018,1200 - 1300,6,22,9,24,7,24,668,63,0,0,0,0,0,31,762,5,17
ORD,Terminal 5,3/28/2018,1300 - 1400,16,59,13,60,15,60,1271,429,152,93,0,0,0,102,2047,10,21
ORD,Terminal 5,3/28/2018,1400 - 1500,15,76,27,80,20,80,985,559,402,118,21,0,0,90,2175,11,21
ORD,Terminal 5,3/28/2018,1500 - 1600,18,83,28,84,22,84,314,239,168,65,20,0,0,37,843,4,19
ORD,Terminal 5,3/28/2018,1600 - 1700,24,79,38,79,29,79,369,460,491,124,103,0,0,85,1632,9,23
ORD,Terminal 5,3/28/2018,1700 - 1800,20,46,22,44,21,46,299,474,200,3,0,0,0,42,1018,6,13
ORD,Terminal 5,3/28/2018,1800 - 1900,19,61,24,62,21,62,726,743,369,63,6,0,0,97,2004,10,21
ORD,Terminal 5,3/28/2018,1900 - 2000,14,72,36,92,24,92,586,185,57,108,117,4,0,39,1096,5,12
ORD,Terminal 5,3/28/2018,2000 - 2100,19,78,54,97,30,97,371,252,39,37,192,23,0,41,955,5,15
ORD,Terminal 5,3/28/2018,2100 - 2200,20,44,25,29,20,44,33,121,14,0,0,0,0,10,178,1,4
ORD,Terminal 5,3/28/2018,2300 - 0000,9,28,13,30,11,30,231,83,0,0,0,0,0,8,322,2,11
ORD,Terminal 5,3/29/2018,0000 - 0100,14,32,16,33,15,33,138,158,11,0,0,0,0,13,320,2,9
ORD,Terminal 5,3/29/2018,0100 - 0200,5,18,7,18,6,18,118,9,0,0,0,0,0,2,129,1,9
ORD,Terminal 5,3/29/2018,0600 - 0700,6,17,12,25,11,25,153,58,0,0,0,0,0,5,216,1,5
ORD,Terminal 5,3/29/2018,0700 - 0800,14,45,22,45,18,45,140,100,55,0,0,0,0,17,312,1,5
ORD,Terminal 5,3/29/2018,0800 - 0900,2,17,6,17,5,17,245,9,0,0,0,0,0,6,260,2,7
ORD,Terminal 5,3/29/2018,0900 - 1000,9,36,13,36,11,36,290,97,28,0,0,0,0,14,429,3,8
ORD,Terminal 5,3/29/2018,1000 - 1100,18,40,14,40,16,40,203,193,47,0,0,0,0,22,465,2,7
ORD,Terminal 5,3/29/2018,1100 - 1200,9,61,17,60,13,61,398,116,39,33,1,0,0,25,612,3,14
ORD,Terminal 5,3/29/2018,1200 - 1300,20,71,36,79,28,79,213,241,216,138,20,0,0,34,862,5,18
ORD,Terminal 5,3/29/2018,1300 - 1400,12,69,32,86,20,86,1107,403,265,81,128,0,0,84,2068,10,19
ORD,Terminal 5,3/29/2018,1400 - 1500,24,120,49,124,32,124,895,638,362,125,383,109,9,122,2643,13,24
ORD,Terminal 5,3/29/2018,1500 - 1600,26,117,59,124,41,124,423,326,195,184,402,88,10,68,1696,8,23
ORD,Terminal 5,3/29/2018,1600 - 1700,31,63,44,87,34,87,38,298,294,62,53,0,0,40,785,4,23
ORD,Terminal 5,3/29/2018,1700 - 1800,9,38,18,39,11,39,748,254,49,0,0,0,0,45,1096,6,15
ORD,Terminal 5,3/29/2018,1800 - 1900,18,87,21,94,19,94,931,672,250,64,24,8,0,86,2035,10,19
ORD,Terminal 5,3/29/2018,1900 - 2000,29,62,32,77,30,77,212,422,447,144,54,0,0,61,1340,7,22
ORD,Terminal 5,3/29/2018,2000 - 2100,12,52,33,61,20,61,349,201,77,88,2,0,0,21,738,4,13
ORD,Terminal 5,3/29/2018,2100 - 2200,6,13,0,0,6,13,170,0,0,0,0,0,0,3,173,1,6
ORD,Terminal 5,3/29/2018,2300 - 0000,7,34,15,38,11,38,214,80,14,0,0,0,0,14,322,2,9
ORD,Terminal 5,3/30/2018,0000 - 0100,11,32,20,31,13,32,269,187,3,0,0,0,0,25,484,3,9
ORD,Terminal 5,3/30/2018,0100 - 0200,25,35,29,35,26,35,0,95,34,0,0,0,0,2,131,1,9
ORD,Terminal 5,3/30/2018,0600 - 0700,4,17,13,27,10,27,176,67,0,0,0,0,0,8,251,1,5
ORD,Terminal 5,3/30/2018,0800 - 0900,14,63,31,71,24,71,249,163,70,54,55,0,0,26,617,3,5
ORD,Terminal 5,3/30/2018,0900 - 1000,9,31,18,37,13,37,180,108,9,0,0,0,0,13,310,2,6
ORD,Terminal 5,3/30/2018,1000 - 1100,7,37,16,49,11,49,492,120,37,8,0,0,0,27,684,3,6
ORD,Terminal 5,3/30/2018,1100 - 1200,15,65,26,71,20,71,289,218,63,64,18,0,0,34,686,4,14
ORD,Terminal 5,3/30/2018,1200 - 1300,19,56,24,60,21,60,360,203,207,54,0,0,0,34,858,5,20
ORD,Terminal 5,3/30/2018,1300 - 1400,16,50,24,67,18,67,1195,1099,259,99,7,0,0,124,2783,12,18
ORD,Terminal 5,3/30/2018,1400 - 1500,16,98,31,104,21,104,885,451,333,129,12,27,0,79,1916,9,18
ORD,Terminal 5,3/30/2018,1500 - 1600,16,83,39,83,24,83,806,469,158,126,182,0,0,64,1805,8,17
ORD,Terminal 5,3/30/2018,1600 - 1700,16,61,32,70,19,70,667,601,209,20,14,0,0,68,1579,8,18
ORD,Terminal 5,3/30/2018,1700 - 1800,16,41,20,43,16,43,524,333,137,0,0,0,0,42,1036,5,19
ORD,Terminal 5,3/30/2018,1800 - 1900,17,57,21,68,18,68,895,893,174,23,19,0,0,96,2100,11,16
ORD,Terminal 5,3/30/2018,1900 - 2000,15,46,20,49,16,49,637,383,140,8,0,0,0,50,1218,6,15
ORD,Terminal 5,3/30/2018,2000 - 2100,6,27,13,27,9,27,277,89,0,0,0,0,0,17,383,2,14
ORD,Terminal 5,3/30/2018,2100 - 2200,6,25,10,25,7,25,424,43,0,0,0,0,0,15,482,2,12
ORD,Terminal 5,3/30/2018,2300 - 0000,6,25,14,30,7,30,264,23,0,0,0,0,0,13,300,2,6
ORD,Terminal 5,3/31/2018,0000 - 0100,17,33,19,31,17,33,142,143,11,0,0,0,0,11,307,2,7
ORD,Terminal 5,3/31/2018,0100 - 0200,11,25,15,33,12,33,86,31,2,0,0,0,0,4,123,1,4
ORD,Terminal 5,3/31/2018,0400 - 0500,20,29,23,23,20,29,25,143,0,0,0,0,0,9,177,1,3
ORD,Terminal 5,3/31/2018,0600 - 0700,4,21,13,31,9,31,311,87,2,0,0,0,0,14,414,2,7
ORD,Terminal 5,3/31/2018,0700 - 0800,12,43,22,47,18,47,165,104,60,3,0,0,0,11,343,2,7
ORD,Terminal 5,3/31/2018,0800 - 0900,7,31,17,39,12,39,288,102,39,0,0,0,0,13,442,2,8
ORD,Terminal 5,3/31/2018,0900 - 1000,21,57,27,58,22,58,233,179,167,48,0,0,0,30,657,3,8
ORD,Terminal 5,3/31/2018,1000 - 1100,16,45,28,56,21,56,202,141,146,29,0,0,0,18,536,3,9
ORD,Terminal 5,3/31/2018,1100 - 1200,8,40,16,40,10,40,310,95,29,0,0,0,0,14,448,2,10
ORD,Terminal 5,3/31/2018,1200 - 1300,15,75,26,81,19,81,717,727,132,51,36,0,0,69,1732,8,17
ORD,Terminal 5,3/31/2018,1300 - 1400,16,52,22,64,17,64,1087,734,248,81,7,0,0,98,2255,11,23
ORD,Terminal 5,3/31/2018,1400 - 1500,16,57,23,59,17,59,822,495,165,59,0,0,0,74,1615,6,18
ORD,Terminal 5,3/31/2018,1500 - 1600,23,73,27,72,24,73,795,1146,484,223,79,0,0,111,2838,12,20
ORD,Terminal 5,3/31/2018,1600 - 1700,28,88,30,87,29,88,621,723,273,98,301,0,0,81,2097,13,17
ORD,Terminal 5,3/31/2018,1700 - 1800,17,36,22,42,17,42,500,540,112,0,0,0,0,52,1204,6,15
ORD,Terminal 5,3/31/2018,1800 - 1900,20,54,19,44,20,54,1006,1092,553,45,0,0,0,114,2810,15,14
ORD,Terminal 5,3/31/2018,1900 - 2000,14,37,12,34,14,37,973,581,89,0,0,0,0,60,1703,9,12
ORD,Terminal 5,3/31/2018,2000 - 2100,14,42,14,39,14,42,411,83,112,0,0,0,0,20,626,4,11
ORD,Terminal 5,3/31/2018,2100 - 2200,9,19,11,18,9,19,242,20,0,0,0,0,0,15,277,2,6
ORD,Terminal 5,3/31/2018,2200 - 2300,9,18,7,13,9,18,164,14,0,0,0,0,0,2,180,1,7
ORD,Terminal 5,3/31/2018,2300 - 0000,6,24,14,32,7,32,303,17,1,0,0,0,0,15,336,2,7
ORD,Terminal 5,4/1/2018,0000 - 0100,14,49,27,48,16,49,258,132,73,9,0,0,0,26,498,3,8
ORD,Terminal 5,4/1/2018,0100 - 0200,7,20,11,21,8,21,265,37,0,0,0,0,0,15,317,2,8
ORD,Terminal 5,4/1/2018,0400 - 0500,13,27,16,27,13,27,140,131,0,0,0,0,0,13,284,2,3
ORD,Terminal 5,4/1/2018,0600 - 0700,6,20,12,26,9,26,307,63,0,0,0,0,0,15,385,2,10
ORD,Terminal 5,4/1/2018,0700 - 0800,8,39,18,39,12,39,369,78,52,0,0,0,0,19,518,2,11
ORD,Terminal 5,4/1/2018,0800 - 0900,8,36,16,40,14,40,241,70,59,0,0,0,0,10,380,2,10
ORD,Terminal 5,4/1/2018,0900 - 1000,25,78,29,77,26,78,480,251,178,237,51,0,0,55,1252,6,10
ORD,Terminal 5,4/1/2018,1000 - 1100,25,60,32,58,27,60,66,154,178,22,0,0,0,22,442,3,8
ORD,Terminal 5,4/1/2018,1100 - 1200,9,40,27,49,15,49,279,58,56,12,0,0,0,11,416,2,10
ORD,Terminal 5,4/1/2018,1200 - 1300,19,51,25,52,21,52,506,1164,258,22,0,0,0,101,2051,9,22
ORD,Terminal 5,4/1/2018,1300 - 1400,16,41,19,43,16,43,879,679,187,0,0,0,0,75,1820,8,21
ORD,Terminal 5,4/1/2018,1400 - 1500,14,56,24,56,17,56,793,737,153,26,0,0,0,71,1780,8,22
ORD,Terminal 5,4/1/2018,1500 - 1600,21,81,25,81,22,81,994,729,455,192,73,0,0,111,2554,11,21
ORD,Terminal 5,4/1/2018,1600 - 1700,22,71,25,71,22,71,768,585,339,157,26,0,0,87,1962,11,14
ORD,Terminal 5,4/1/2018,1700 - 1800,16,52,15,50,15,52,770,546,126,12,0,0,0,71,1525,8,19
ORD,Terminal 5,4/1/2018,1800 - 1900,14,44,16,41,14,44,1090,635,169,0,0,0,0,90,1984,10,17
ORD,Terminal 5,4/1/2018,1900 - 2000,11,38,14,37,12,38,931,387,37,0,0,0,0,39,1394,7,16
ORD,Terminal 5,4/1/2018,2000 - 2100,19,47,17,47,19,47,328,313,109,11,0,0,0,36,797,4,10
ORD,Terminal 5,4/1/2018,2100 - 2200,6,12,7,9,6,12,174,0,0,0,0,0,0,6,180,1,9
ORD,Terminal 5,4/1/2018,2300 - 0000,5,12,6,10,5,12,134,0,0,0,0,0,0,4,138,1,10
ORD,Terminal 5,4/2/2018,0000 - 0100,10,26,11,26,11,26,223,98,0,0,0,0,0,6,327,4,11
ORD,Terminal 5,4/2/2018,0100 - 0200,3,11,5,13,3,13,151,0,0,0,0,0,0,2,153,1,12
ORD,Terminal 5,4/2/2018,0600 - 0700,2,12,7,19,6,19,238,10,0,0,0,0,0,8,256,1,8
ORD,Terminal 5,4/2/2018,0700 - 0800,11,32,17,33,14,33,201,104,9,0,0,0,0,13,327,1,8
ORD,Terminal 5,4/2/2018,0800 - 0900,8,21,10,25,9,25,293,47,0,0,0,0,0,14,354,2,8
ORD,Terminal 5,4/2/2018,0900 - 1000,14,48,20,58,17,58,346,161,118,22,0,0,0,33,680,4,9
ORD,Terminal 5,4/2/2018,1000 - 1100,21,44,30,65,24,65,138,393,135,24,10,0,0,33,733,4,8
ORD,Terminal 5,4/2/2018,1100 - 1200,12,34,23,50,16,50,222,145,44,7,0,0,0,14,432,2,13
ORD,Terminal 5,4/2/2018,1200 - 1300,11,38,17,46,14,46,837,464,141,1,0,0,0,58,1501,7,21
ORD,Terminal 5,4/2/2018,1300 - 1400,9,41,16,41,11,41,1189,358,37,0,0,0,0,61,1645,8,20
ORD,Terminal 5,4/2/2018,1400 - 1500,11,49,23,49,13,49,1485,730,153,18,0,0,0,92,2478,10,22
ORD,Terminal 5,4/2/2018,1500 - 1600,14,56,26,61,18,61,959,672,211,146,7,0,0,83,2078,9,22
ORD,Terminal 5,4/2/2018,1600 - 1700,18,45,22,42,19,45,425,317,257,0,0,0,0,47,1046,6,24
ORD,Terminal 5,4/2/2018,1700 - 1800,18,41,14,36,17,41,655,452,233,0,0,0,0,52,1392,7,20
ORD,Terminal 5,4/2/2018,1800 - 1900,17,43,21,45,18,45,864,837,314,0,0,0,0,88,2103,11,18
ORD,Terminal 5,4/2/2018,1900 - 2000,11,37,11,21,11,37,469,183,3,0,0,0,0,25,680,4,20
ORD,Terminal 5,4/2/2018,2000 - 2100,14,36,10,36,13,36,312,164,23,0,0,0,0,18,517,2,11
ORD,Terminal 5,4/2/2018,2300 - 0000,10,32,17,34,11,34,475,194,5,0,0,0,0,24,698,4,11
ORD,Terminal 5,4/3/2018,0000 - 0100,7,15,9,15,7,15,150,0,0,0,0,0,0,9,159,1,10
ORD,Terminal 5,4/3/2018,0100 - 0200,1,7,1,7,1,7,146,0,0,0,0,0,0,2,148,1,11
ORD,Terminal 5,4/3/2018,0600 - 0700,15,37,18,38,16,38,137,153,18,0,0,0,0,10,318,1,9
ORD,Terminal 5,4/3/2018,0700 - 0800,8,27,15,32,14,32,142,99,7,0,0,0,0,8,256,1,10
ORD,Terminal 5,4/3/2018,0800 - 0900,19,32,16,32,16,32,77,82,5,0,0,0,0,5,169,1,9
ORD,Terminal 5,4/3/2018,0900 - 1000,5,19,8,24,7,24,431,53,0,0,0,0,0,16,500,3,10
ORD,Terminal 5,4/3/2018,1000 - 1100,10,27,12,32,11,32,492,148,4,0,0,0,0,24,668,4,10
ORD,Terminal 5,4/3/2018,1100 - 1200,7,27,14,29,10,29,436,135,0,0,0,0,0,17,588,3,15
ORD,Terminal 5,4/3/2018,1200 - 1300,3,14,4,14,4,14,200,0,0,0,0,0,0,5,205,1,20
ORD,Terminal 5,4/3/2018,1300 - 1400,18,53,20,68,19,68,1016,846,397,59,10,0,0,105,2433,11,20
ORD,Terminal 5,4/3/2018,1400 - 1500,12,98,21,104,16,104,830,417,112,39,20,4,0,63,1485,7,19
ORD,Terminal 5,4/3/2018,1500 - 1600,18,80,27,90,21,90,819,399,265,88,76,0,0,70,1717,8,17
ORD,Terminal 5,4/3/2018,1600 - 1700,13,34,11,34,13,34,298,172,23,0,0,0,0,13,506,3,12
ORD,Terminal 5,4/3/2018,1700 - 1800,16,62,17,65,16,65,909,291,158,77,15,0,0,57,1507,8,18
ORD,Terminal 5,4/3/2018,1800 - 1900,23,45,18,45,22,45,287,297,232,0,0,0,0,29,845,4,21
ORD,Terminal 5,4/3/2018,1900 - 2000,18,75,25,76,21,76,896,680,348,136,13,0,0,84,2157,11,13
ORD,Terminal 5,4/3/2018,2000 - 2100,15,32,0,0,15,32,59,79,4,0,0,0,0,8,150,2,4
ORD,Terminal 5,4/3/2018,2100 - 2200,11,42,20,43,14,43,436,180,67,0,0,0,0,33,716,3,7
ORD,Terminal 5,4/3/2018,2200 - 2300,5,13,7,12,6,13,131,0,0,0,0,0,0,4,135,1,10
ORD,Terminal 5,4/3/2018,2300 - 0000,8,24,12,25,9,25,264,77,0,0,0,0,0,10,351,2,10
ORD,Terminal 5,4/4/2018,0000 - 0100,8,28,12,27,9,28,237,44,0,0,0,0,0,7,288,2,11
ORD,Terminal 5,4/4/2018,0600 - 0700,4,20,11,22,10,22,165,48,0,0,0,0,0,7,220,1,10
ORD,Terminal 5,4/4/2018,0700 - 0800,19,76,23,77,21,77,127,114,20,17,18,0,0,11,307,1,8
ORD,Terminal 5,4/4/2018,0800 - 0900,4,16,6,21,5,21,364,19,0,0,0,0,0,10,393,2,6
ORD,Terminal 5,4/4/2018,0900 - 1000,11,51,17,55,15,55,242,86,44,6,0,0,0,16,394,2,6
ORD,Terminal 5,4/4/2018,1000 - 1100,6,34,12,36,8,36,193,28,10,0,0,0,0,9,240,2,5
ORD,Terminal 5,4/4/2018,1100 - 1200,14,32,12,32,14,32,226,164,14,0,0,0,0,18,422,3,10
ORD,Terminal 5,4/4/2018,1200 - 1300,11,45,20,50,16,50,932,415,177,26,0,0,0,74,1624,8,23
ORD,Terminal 5,4/4/2018,1300 - 1400,13,58,28,68,19,68,620,379,167,70,22,0,0,68,1326,7,19
ORD,Terminal 5,4/4/2018,1400 - 1500,11,69,29,76,19,76,860,273,126,154,27,0,0,54,1494,8,22
ORD,Terminal 5,4/4/2018,1500 - 1600,18,92,40,92,26,92,485,341,186,133,106,4,0,73,1328,7,26
ORD,Terminal 5,4/4/2018,1600 - 1700,12,43,19,38,14,43,501,239,109,0,0,0,0,28,877,5,20
ORD,Terminal 5,4/4/2018,1700 - 1800,17,45,19,46,18,46,651,629,206,1,0,0,0,63,1550,8,24
ORD,Terminal 5,4/4/2018,1800 - 1900,12,50,17,50,14,50,1178,573,162,9,0,0,0,66,1988,10,26
ORD,Terminal 5,4/4/2018,1900 - 2000,10,34,13,34,11,34,616,180,14,0,0,0,0,26,836,5,19
ORD,Terminal 5,4/4/2018,2000 - 2100,9,20,9,22,9,22,513,56,0,0,0,0,0,22,591,3,19
ORD,Terminal 5,4/4/2018,2100 - 2200,11,19,12,13,11,19,146,21,0,0,0,0,0,5,172,1,4
ORD,Terminal 5,4/4/2018,2200 - 2300,8,19,10,19,9,19,123,10,0,0,0,0,0,6,139,1,10
ORD,Terminal 5,4/4/2018,2300 - 0000,9,48,13,50,10,50,246,52,6,9,0,0,0,11,324,2,10
ORD,Terminal 5,4/5/2018,0000 - 0100,23,48,27,48,25,48,110,112,137,17,0,0,0,12,388,3,11
ORD,Terminal 5,4/5/2018,0600 - 0700,15,56,17,56,16,56,289,174,37,24,0,0,0,14,538,2,10
ORD,Terminal 5,4/5/2018,0800 - 0900,4,14,5,14,5,14,302,0,0,0,0,0,0,10,312,2,8
ORD,Terminal 5,4/5/2018,0900 - 1000,13,33,17,38,15,38,208,167,16,0,0,0,0,14,405,2,9
ORD,Terminal 5,4/5/2018,1000 - 1100,9,20,12,23,10,23,119,41,0,0,0,0,0,7,167,2,9
ORD,Terminal 5,4/5/2018,1100 - 1200,12,42,20,44,16,44,202,135,35,0,0,0,0,18,390,2,16
ORD,Terminal 5,4/5/2018,1200 - 1300,13,36,14,41,14,41,333,199,33,0,0,0,0,25,590,4,18
ORD,Terminal 5,4/5/2018,1300 - 1400,14,85,25,93,19,93,1049,623,273,87,55,3,0,97,2187,12,22
ORD,Terminal 5,4/5/2018,1400 - 1500,17,87,29,96,21,96,1084,408,375,185,69,5,0,84,2210,11,23
ORD,Terminal 5,4/5/2018,1500 - 1600,40,99,32,98,37,99,237,256,160,184,67,114,0,48,1066,6,24
ORD,Terminal 5,4/5/2018,1600 - 1700,18,41,20,40,18,41,274,201,101,0,0,0,0,26,602,4,11
ORD,Terminal 5,4/5/2018,1700 - 1800,14,49,17,46,15,49,547,373,83,7,0,0,0,41,1051,6,13
ORD,Terminal 5,4/5/2018,1800 - 1900,19,63,23,63,20,63,958,803,437,78,3,0,0,99,2378,12,16
ORD,Terminal 5,4/5/2018,1900 - 2000,10,40,23,53,16,53,296,120,65,12,0,0,0,16,509,3,17
ORD,Terminal 5,4/5/2018,2000 - 2100,12,24,17,21,12,24,103,44,0,0,0,0,0,3,150,1,6
ORD,Terminal 5,4/5/2018,2100 - 2200,28,36,26,29,28,36,5,80,92,0,0,0,0,8,185,1,8
ORD,Terminal 5,4/5/2018,2200 - 2300,5,18,11,20,8,20,84,14,0,0,0,0,0,2,100,1,9
ORD,Terminal 5,4/5/2018,2300 - 0000,10,32,14,32,11,32,312,134,11,0,0,0,0,11,468,3,10
ORD,Terminal 5,4/6/2018,0000 - 0100,9,17,8,17,8,17,248,21,0,0,0,0,0,7,276,2,9
ORD,Terminal 5,4/6/2018,0600 - 0700,4,35,18,54,16,54,143,68,29,12,0,0,0,9,261,1,9
ORD,Terminal 5,4/6/2018,0700 - 0800,28,79,49,84,42,84,46,78,56,51,90,0,0,11,332,1,10
ORD,Terminal 5,4/6/2018,0800 - 0900,4,28,9,29,8,29,281,58,0,0,0,0,0,13,352,2,9
ORD,Terminal 5,4/6/2018,0900 - 1000,12,37,17,47,15,47,233,139,24,1,0,0,0,20,417,4,7
