airport,terminal,date,hour,us_avg_wait,us_max_wait,non_us_avg_wait,non_us_max_wait,all_avg_wait,all_max_wait,all_n_0..15,all_n_16..30,all_n_31..45,all_n_46..60,all_n_61..90,all_n_91..120,all_n_120..,all_excluded,all_total,all_flights,all_booths
ORD,Terminal 5,2019-07-20,0400 - 0500,10,20,10,17,10,20,99,20,0,0,0,0,0,7,126,1,3
ORD,Terminal 5,2019-07-20,0500 - 0600,15,58,32,58,25,58,66,30,23,35,0,0,0,5,159,1,7
ORD,Terminal 5,2019-07-20,0600 - 0700,16,126,37,153,30,153,337,157,62,33,34,39,34,30,726,3,9
ORD,Terminal 5,2019-07-20,0700 - 0800,13,115,61,150,30,150,136,30,40,10,7,22,13,8,266,1,8
ORD,Terminal 5,2019-07-20,0800 - 0900,10,68,48,113,36,113,247,30,0,22,92,64,0,20,475,2,10
ORD,Terminal 5,2019-07-20,0900 - 1000,8,68,37,98,22,98,209,5,0,22,34,11,0,16,297,2,8
ORD,Terminal 5,2019-07-20,1000 - 1100,13,101,43,109,24,109,479,81,6,41,131,17,0,38,793,4,11
ORD,Terminal 5,2019-07-20,1100 - 1200,16,91,34,95,24,95,485,243,31,82,114,9,0,43,1007,4,16
ORD,Terminal 5,2019-07-20,1200 - 1300,10,61,32,169,21,169,791,340,118,63,36,4,46,68,1466,7,14
ORD,Terminal 5,2019-07-20,1300 - 1400,32,140,52,140,41,140,600,604,451,375,331,163,88,104,2716,10,21
ORD,Terminal 5,2019-07-20,1400 - 1500,50,219,100,255,69,255,235,119,153,393,331,225,238,79,1773,8,21
ORD,Terminal 5,2019-07-20,1500 - 1600,47,155,72,155,56,155,184,310,238,454,554,126,130,94,2090,10,18
ORD,Terminal 5,2019-07-20,1600 - 1700,40,125,59,138,47,138,129,214,418,236,199,133,17,67,1413,6,14
ORD,Terminal 5,2019-07-20,1700 - 1800,19,77,51,99,30,99,170,165,33,29,61,17,0,22,497,3,13
ORD,Terminal 5,2019-07-20,1800 - 1900,39,172,38,177,38,177,613,493,394,362,544,25,24,125,2580,15,16
ORD,Terminal 5,2019-07-20,1900 - 2000,41,159,77,161,50,161,562,540,265,151,584,238,153,119,2612,12,20
ORD,Terminal 5,2019-07-20,2000 - 2100,32,100,65,122,39,122,364,395,79,206,335,61,5,71,1516,9,17
ORD,Terminal 5,2019-07-20,2100 - 2200,7,26,14,26,7,26,108,16,0,0,0,0,0,4,128,1,9
ORD,Terminal 5,2019-07-20,2200 - 2300,5,13,11,15,6,15,154,0,0,0,0,0,0,3,157,1,13
ORD,Terminal 5,2019-07-20,2300 - 0000,12,34,18,37,13,37,224,92,17,0,0,0,0,11,344,2,7
ORD,Terminal 5,2019-07-21,0000 - 0100,15,89,38,91,24,91,325,162,53,38,81,3,0,23,685,4,7
ORD,Terminal 5,2019-07-21,0300 - 0400,9,36,15,39,12,39,96,41,10,0,0,0,0,4,151,1,4
ORD,Terminal 5,2019-07-21,0400 - 0500,9,18,10,23,9,23,124,14,0,0,0,0,0,8,146,1,2
ORD,Terminal 5,2019-07-21,0700 - 0800,29,97,34,97,33,97,180,175,62,76,89,14,0,24,620,2,12
ORD,Terminal 5,2019-07-21,0800 - 0900,11,41,23,61,21,61,200,109,77,60,3,0,0,19,468,2,8
ORD,Terminal 5,2019-07-21,0900 - 1000,11,68,43,75,25,75,204,23,51,64,33,0,0,13,388,3,9
ORD,Terminal 5,2019-07-21,1000 - 1100,12,45,22,52,16,52,346,124,83,20,0,0,0,31,604,3,10
ORD,Terminal 5,2019-07-21,1100 - 1200,22,83,37,92,28,92,409,335,296,91,114,3,0,60,1308,6,20
ORD,Terminal 5,2019-07-21,1200 - 1300,16,55,24,67,19,67,412,441,127,34,5,0,0,41,1060,5,17
ORD,Terminal 5,2019-07-21,1300 - 1400,18,103,28,103,23,103,1441,873,665,254,138,10,0,148,3529,14,24
ORD,Terminal 5,2019-07-21,1400 - 1500,24,82,36,86,30,86,308,389,336,140,109,0,0,46,1328,6,19
ORD,Terminal 5,2019-07-21,1500 - 1600,19,87,30,89,23,89,906,542,159,238,124,0,0,91,2060,8,21
ORD,Terminal 5,2019-07-21,1600 - 1700,9,70,25,76,17,76,750,229,157,59,35,0,0,60,1290,6,18
ORD,Terminal 5,2019-07-21,1700 - 1800,14,90,17,90,15,90,1577,314,40,0,174,0,0,114,2219,11,17
ORD,Terminal 5,2019-07-21,1800 - 1900,10,27,12,28,11,28,963,327,0,0,0,0,0,49,1339,6,16
ORD,Terminal 5,2019-07-21,1900 - 2000,24,82,32,82,27,82,897,275,438,452,99,0,0,91,2252,9,20
ORD,Terminal 5,2019-07-21,2000 - 2100,22,40,28,41,22,41,54,259,65,0,0,0,0,17,395,2,7
ORD,Terminal 5,2019-07-21,2100 - 2200,9,30,16,38,11,38,578,148,23,0,0,0,0,32,781,4,12
ORD,Terminal 5,2019-07-21,2300 - 0000,7,25,9,29,8,29,250,40,0,0,0,0,0,13,303,2,7
ORD,Terminal 5,2019-07-22,0000 - 0100,11,49,23,52,15,52,305,135,54,13,0,0,0,15,522,3,6
ORD,Terminal 5,2019-07-22,0100 - 0200,11,34,18,37,13,37,120,41,16,0,0,0,0,6,183,1,5
ORD,Terminal 5,2019-07-22,0300 - 0400,6,27,14,29,9,29,99,21,0,0,0,0,0,7,127,1,4
ORD,Terminal 5,2019-07-22,0400 - 0500,7,19,10,21,8,21,105,11,0,0,0,0,0,5,121,1,3
ORD,Terminal 5,2019-07-22,0500 - 0600,10,45,23,52,16,52,95,28,8,18,0,0,0,5,154,1,7
ORD,Terminal 5,2019-07-22,0600 - 0700,15,81,24,82,21,82,293,151,61,27,45,0,0,29,606,2,11
ORD,Terminal 5,2019-07-22,0700 - 0800,16,72,37,73,22,73,116,62,4,12,24,0,0,10,228,1,11
ORD,Terminal 5,2019-07-22,0800 - 0900,10,20,8,20,8,20,211,21,0,0,0,0,0,8,240,1,12
ORD,Terminal 5,2019-07-22,0900 - 1000,6,18,6,15,6,18,305,3,0,0,0,0,0,9,317,2,11
ORD,Terminal 5,2019-07-22,1000 - 1100,8,27,8,27,8,27,491,65,0,0,0,0,0,17,573,3,13
ORD,Terminal 5,2019-07-22,1100 - 1200,8,31,15,33,11,33,451,175,11,0,0,0,0,33,670,3,16
ORD,Terminal 5,2019-07-22,1200 - 1300,11,39,14,39,12,39,1053,472,47,0,0,0,0,74,1646,8,24
ORD,Terminal 5,2019-07-22,1300 - 1400,19,77,25,104,22,104,1472,1102,544,238,102,17,0,148,3623,14,30
ORD,Terminal 5,2019-07-22,1400 - 1500,26,49,31,62,28,62,109,305,337,34,6,0,0,44,835,4,24
ORD,Terminal 5,2019-07-22,1500 - 1600,17,57,24,63,19,63,1011,772,369,102,5,0,0,98,2357,10,20
ORD,Terminal 5,2019-07-22,1600 - 1700,12,85,28,98,19,98,1374,379,12,0,206,41,0,91,2103,9,28
ORD,Terminal 5,2019-07-22,1700 - 1800,9,27,13,30,10,30,1455,447,0,0,0,0,0,89,1991,9,23
ORD,Terminal 5,2019-07-22,1800 - 1900,7,22,8,22,7,22,1089,136,0,0,0,0,0,42,1267,6,17
ORD,Terminal 5,2019-07-22,1900 - 2000,9,37,11,36,10,37,1186,266,21,0,0,0,0,58,1531,7,17
ORD,Terminal 5,2019-07-22,2000 - 2100,7,27,11,27,8,27,300,28,0,0,0,0,0,19,347,2,7
ORD,Terminal 5,2019-07-22,2300 - 0000,9,20,11,21,9,21,246,53,0,0,0,0,0,8,307,2,11
ORD,Terminal 5,2019-07-23,0000 - 0100,10,47,19,50,12,50,499,169,54,12,0,0,0,30,764,5,11
ORD,Terminal 5,2019-07-23,0300 - 0400,3,21,9,21,5,21,131,13,0,0,0,0,0,6,150,1,6
ORD,Terminal 5,2019-07-23,0400 - 0500,5,20,8,20,6,20,116,8,0,0,0,0,0,3,127,1,5
ORD,Terminal 5,2019-07-23,0500 - 0600,15,34,19,37,17,37,62,54,16,0,0,0,0,4,136,1,6
ORD,Terminal 5,2019-07-23,0600 - 0700,12,44,20,62,17,62,280,125,68,20,4,0,0,27,524,2,11
ORD,Terminal 5,2019-07-23,0700 - 0800,21,78,44,84,37,84,85,68,24,75,71,0,0,10,333,1,18
ORD,Terminal 5,2019-07-23,0800 - 0900,8,17,8,20,8,20,183,32,0,0,0,0,0,11,226,1,11
ORD,Terminal 5,2019-07-23,0900 - 1000,6,20,8,19,7,20,457,48,0,0,0,0,0,17,522,3,15
ORD,Terminal 5,2019-07-23,1000 - 1100,10,29,12,31,11,31,523,237,2,0,0,0,0,30,792,4,15
ORD,Terminal 5,2019-07-23,1100 - 1200,12,32,12,32,12,32,662,334,5,0,0,0,0,45,1046,4,15
ORD,Terminal 5,2019-07-23,1200 - 1300,12,45,18,48,15,48,1020,600,146,1,0,0,0,97,1864,9,24
ORD,Terminal 5,2019-07-23,1300 - 1400,15,79,24,87,18,87,1362,871,287,108,52,0,0,160,2840,11,25
ORD,Terminal 5,2019-07-23,1400 - 1500,15,64,24,62,19,64,712,648,208,43,4,0,0,88,1703,8,20
ORD,Terminal 5,2019-07-23,1500 - 1600,13,49,21,51,16,51,1107,581,223,35,0,0,0,92,2038,8,20
ORD,Terminal 5,2019-07-23,1600 - 1700,13,42,19,49,15,49,997,632,120,2,0,0,0,88,1839,8,17
ORD,Terminal 5,2019-07-23,1700 - 1800,9,40,14,40,10,40,1248,292,15,0,0,0,0,83,1638,9,20
ORD,Terminal 5,2019-07-23,1800 - 1900,14,51,18,42,15,51,773,487,147,1,0,0,0,57,1465,6,15
ORD,Terminal 5,2019-07-23,1900 - 2000,17,40,22,42,18,42,190,302,47,0,0,0,0,29,568,3,15
ORD,Terminal 5,2019-07-23,2000 - 2100,12,29,13,29,13,29,351,236,0,0,0,0,0,20,607,2,12
ORD,Terminal 5,2019-07-23,2100 - 2200,7,33,16,39,10,39,307,51,22,0,0,0,0,18,398,2,9
ORD,Terminal 5,2019-07-23,2200 - 2300,8,22,10,22,9,22,274,55,0,0,0,0,0,6,335,2,9
ORD,Terminal 5,2019-07-24,0000 - 0100,6,24,12,25,9,25,251,56,0,0,0,0,0,9,316,2,10
ORD,Terminal 5,2019-07-24,0100 - 0200,10,30,16,35,12,35,222,114,7,0,0,0,0,12,355,2,9
ORD,Terminal 5,2019-07-24,0400 - 0500,7,19,9,21,8,21,103,18,0,0,0,0,0,7,128,1,3
ORD,Terminal 5,2019-07-24,0500 - 0600,5,23,12,24,9,24,113,37,0,0,0,0,0,5,155,1,8
ORD,Terminal 5,2019-07-24,0600 - 0700,10,36,14,33,12,36,256,78,8,0,0,0,0,66,408,2,9
ORD,Terminal 5,2019-07-24,0700 - 0800,8,25,12,25,11,25,166,82,0,0,0,0,0,9,257,1,8
ORD,Terminal 5,2019-07-24,0800 - 0900,6,37,14,39,12,39,306,92,46,0,0,0,0,16,460,2,7
ORD,Terminal 5,2019-07-24,0900 - 1000,5,47,17,51,12,51,190,35,13,14,0,0,0,12,264,2,9
ORD,Terminal 5,2019-07-24,1000 - 1100,13,68,21,76,17,76,498,209,72,45,21,0,0,43,888,4,11
ORD,Terminal 5,2019-07-24,1100 - 1200,10,42,19,52,14,52,601,256,89,21,0,0,0,51,1018,4,20
ORD,Terminal 5,2019-07-24,1200 - 1300,11,42,21,45,16,45,995,671,174,0,0,0,0,96,1936,9,25
ORD,Terminal 5,2019-07-24,1300 - 1400,14,57,19,59,16,59,1194,837,186,41,0,0,0,93,2351,10,24
ORD,Terminal 5,2019-07-24,1400 - 1500,12,36,16,38,13,38,962,598,39,0,0,0,0,86,1685,7,18
ORD,Terminal 5,2019-07-24,1500 - 1600,15,55,22,60,18,60,1001,831,220,68,0,0,0,98,2218,9,25
ORD,Terminal 5,2019-07-24,1600 - 1700,8,32,14,40,10,40,1028,300,24,0,0,0,0,71,1423,7,18
ORD,Terminal 5,2019-07-24,1700 - 1800,9,27,14,29,10,29,1537,505,0,0,0,0,0,105,2147,11,24
ORD,Terminal 5,2019-07-24,1800 - 1900,10,50,14,49,12,50,1318,315,82,12,0,0,0,73,1800,8,23
ORD,Terminal 5,2019-07-24,1900 - 2000,12,35,14,38,13,38,813,445,60,0,0,0,0,55,1373,5,20
ORD,Terminal 5,2019-07-24,2100 - 2200,6,29,9,29,7,29,427,61,0,0,0,0,0,24,512,3,17
ORD,Terminal 5,2019-07-24,2300 - 0000,9,22,14,37,11,37,227,73,4,0,0,0,0,9,313,2,9
ORD,Terminal 5,2019-07-25,0000 - 0100,21,81,43,93,30,93,226,212,36,46,135,1,0,21,677,4,10
ORD,Terminal 5,2019-07-25,0200 - 0300,8,47,20,58,15,58,104,17,8,12,0,0,0,3,144,1,2
ORD,Terminal 5,2019-07-25,0500 - 0600,8,31,18,46,12,46,190,37,29,4,0,0,0,10,270,2,7
ORD,Terminal 5,2019-07-25,0600 - 0700,9,24,12,28,11,28,170,73,0,0,0,0,0,13,256,1,6
ORD,Terminal 5,2019-07-25,0700 - 0800,18,54,27,55,25,55,101,99,53,51,0,0,0,13,317,1,11
ORD,Terminal 5,2019-07-25,0800 - 0900,5,15,7,23,7,23,406,27,0,0,0,0,0,18,451,2,12
ORD,Terminal 5,2019-07-25,0900 - 1000,7,26,9,26,8,26,480,61,0,0,0,0,0,23,564,3,13
ORD,Terminal 5,2019-07-25,1000 - 1100,8,24,12,29,9,29,418,98,0,0,0,0,0,24,540,3,14
ORD,Terminal 5,2019-07-25,1100 - 1200,13,32,16,33,15,33,404,339,13,0,0,0,0,28,784,3,13
ORD,Terminal 5,2019-07-25,1200 - 1300,9,34,15,50,12,50,1365,535,90,4,0,0,0,114,2108,9,22
ORD,Terminal 5,2019-07-25,1300 - 1400,13,62,23,83,17,83,1437,1053,238,106,25,0,0,156,3015,13,30
ORD,Terminal 5,2019-07-25,1400 - 1500,15,64,26,66,19,66,706,765,218,86,6,0,0,86,1867,8,24
ORD,Terminal 5,2019-07-25,1500 - 1600,11,44,17,44,14,44,1194,491,120,0,0,0,0,81,1886,8,28
ORD,Terminal 5,2019-07-25,1600 - 1700,7,24,12,36,8,36,917,133,5,0,0,0,0,58,1113,7,14
ORD,Terminal 5,2019-07-25,1700 - 1800,7,28,12,30,9,30,952,152,0,0,0,0,0,60,1164,6,18
ORD,Terminal 5,2019-07-25,1800 - 1900,8,29,11,24,9,29,810,117,0,0,0,0,0,40,967,5,18
ORD,Terminal 5,2019-07-25,1900 - 2000,7,20,9,21,8,21,536,52,0,0,0,0,0,21,609,2,20
ORD,Terminal 5,2019-07-25,2000 - 2100,8,28,12,28,10,28,420,119,0,0,0,0,0,28,567,3,17
ORD,Terminal 5,2019-07-25,2100 - 2200,8,29,11,29,9,29,520,130,0,0,0,0,0,21,671,3,15
ORD,Terminal 5,2019-07-25,2300 - 0000,6,17,9,22,7,22,123,17,0,0,0,0,0,5,145,1,8
ORD,Terminal 5,2019-07-26,0000 - 0100,16,61,28,65,21,65,232,104,94,39,8,0,0,16,493,3,10
ORD,Terminal 5,2019-07-26,0100 - 0200,11,65,40,67,22,67,77,32,14,27,11,0,0,5,166,1,7
ORD,Terminal 5,2019-07-26,0300 - 0400,12,37,19,51,15,51,98,27,15,3,0,0,0,5,148,1,3
ORD,Terminal 5,2019-07-26,0400 - 0500,6,19,6,12,6,19,109,2,0,0,0,0,0,7,118,1,1
ORD,Terminal 5,2019-07-26,0600 - 0700,12,80,27,103,23,103,340,202,72,24,55,13,0,28,734,3,11
ORD,Terminal 5,2019-07-26,0700 - 0800,14,59,29,58,18,59,153,62,22,22,0,0,0,8,267,1,9
ORD,Terminal 5,2019-07-26,0800 - 0900,5,27,13,34,11,34,313,111,5,0,0,0,0,19,448,2,11
ORD,Terminal 5,2019-07-26,0900 - 1000,6,24,11,26,8,26,455,59,0,0,0,0,0,28,542,3,13
ORD,Terminal 5,2019-07-26,1000 - 1100,7,24,10,24,8,24,455,70,0,0,0,0,0,24,549,3,13
ORD,Terminal 5,2019-07-26,1100 - 1200,10,29,15,33,12,33,485,282,8,0,0,0,0,32,807,3,14
ORD,Terminal 5,2019-07-26,1200 - 1300,9,47,14,56,11,56,1250,454,54,19,0,0,0,73,1850,9,22
ORD,Terminal 5,2019-07-26,1300 - 1400,13,52,20,57,16,57,1507,1226,206,57,0,0,0,121,3117,13,26
ORD,Terminal 5,2019-07-26,1400 - 1500,8,39,16,40,11,40,928,262,34,0,0,0,0,53,1277,6,23
ORD,Terminal 5,2019-07-26,1500 - 1600,9,35,11,35,10,35,1431,382,28,0,0,0,0,78,1919,7,27
ORD,Terminal 5,2019-07-26,1600 - 1700,15,57,19,59,16,59,930,198,249,70,0,0,0,67,1514,7,23
ORD,Terminal 5,2019-07-26,1700 - 1800,8,25,11,27,9,27,1540,224,0,0,0,0,0,95,1859,9,19
ORD,Terminal 5,2019-07-26,1800 - 1900,10,47,18,52,13,52,1140,350,135,12,0,0,0,60,1697,7,21
ORD,Terminal 5,2019-07-26,1900 - 2000,18,57,27,59,20,59,454,709,127,83,0,0,0,63,1436,6,14
ORD,Terminal 5,2019-07-26,2000 - 2100,6,22,17,22,7,22,162,27,0,0,0,0,0,8,197,1,8
ORD,Terminal 5,2019-07-26,2100 - 2200,7,27,12,31,9,31,357,76,2,0,0,0,0,24,459,2,15
ORD,Terminal 5,2019-07-26,2200 - 2300,5,12,5,6,5,12,126,0,0,0,0,0,0,6,132,1,6
ORD,Terminal 5,2019-07-26,2300 - 0000,9,28,13,31,10,31,236,69,2,0,0,0,0,10,317,2,7
ORD,Terminal 5,2019-07-27,0000 - 0100,10,39,19,39,14,39,301,163,27,0,0,0,0,18,509,3,8
ORD,Terminal 5,2019-07-27,0200 - 0300,14,43,26,58,19,58,86,43,20,14,0,0,0,6,169,1,3
ORD,Terminal 5,2019-07-27,0300 - 0400,19,63,30,70,23,70,57,49,18,10,8,0,0,5,147,1,3
ORD,Terminal 5,2019-07-27,0400 - 0500,9,23,10,22,9,23,100,18,0,0,0,0,0,7,125,1,2
ORD,Terminal 5,2019-07-27,0500 - 0600,15,46,25,47,21,47,78,29,41,9,0,0,0,4,161,1,9
ORD,Terminal 5,2019-07-27,0600 - 0700,16,61,21,61,19,61,177,135,53,18,2,0,0,17,402,2,8
ORD,Terminal 5,2019-07-27,0700 - 0800,14,56,34,61,18,61,132,79,19,21,3,0,0,7,261,1,7
ORD,Terminal 5,2019-07-27,0800 - 0900,8,36,15,43,13,43,313,90,46,0,0,0,0,18,467,2,10
ORD,Terminal 5,2019-07-27,0900 - 1000,12,80,25,81,19,81,469,226,72,45,48,0,0,33,893,4,12
ORD,Terminal 5,2019-07-27,1000 - 1100,11,51,28,57,15,57,197,61,28,20,0,0,0,17,323,2,11
ORD,Terminal 5,2019-07-27,1100 - 1200,13,61,20,65,16,65,559,268,110,40,6,0,0,46,1029,4,10
ORD,Terminal 5,2019-07-27,1200 - 1300,15,63,23,66,19,66,1088,1025,357,52,22,0,0,107,2651,12,33
ORD,Terminal 5,2019-07-27,1300 - 1400,23,83,32,82,27,83,652,1051,407,255,164,0,0,99,2628,10,27
ORD,Terminal 5,2019-07-27,1400 - 1500,17,57,28,63,20,63,613,819,259,64,4,0,0,89,1848,9,23
ORD,Terminal 5,2019-07-27,1500 - 1600,19,64,26,65,21,65,706,844,343,74,19,0,0,94,2080,8,17
ORD,Terminal 5,2019-07-27,1600 - 1700,10,38,17,42,12,42,985,434,48,0,0,0,0,71,1538,8,19
ORD,Terminal 5,2019-07-27,1700 - 1800,7,25,11,30,7,30,1456,140,0,0,0,0,0,87,1683,8,26
ORD,Terminal 5,2019-07-27,1800 - 1900,8,28,11,32,9,32,2250,317,1,0,0,0,0,107,2675,12,26
ORD,Terminal 5,2019-07-27,1900 - 2000,13,36,17,37,14,37,776,436,76,0,0,0,0,55,1343,7,16
ORD,Terminal 5,2019-07-27,2000 - 2100,8,25,10,25,8,25,207,33,0,0,0,0,0,14,254,3,9
ORD,Terminal 5,2019-07-27,2100 - 2200,5,18,6,14,5,18,293,8,0,0,0,0,0,10,311,2,8
ORD,Terminal 5,2019-07-27,2300 - 0000,16,81,29,81,21,81,328,138,105,49,21,0,0,33,674,4,9
ORD,Terminal 5,2019-07-28,0000 - 0100,15,46,26,46,17,46,160,93,62,4,0,0,0,6,325,2,8
ORD,Terminal 5,2019-07-28,0200 - 0300,7,34,13,34,10,34,102,32,5,0,0,0,0,4,143,1,3
ORD,Terminal 5,2019-07-28,0500 - 0600,9,42,23,45,13,45,304,78,58,0,0,0,0,21,461,3,6
ORD,Terminal 5,2019-07-28,0600 - 0700,8,28,11,34,10,34,152,40,3,0,0,0,0,12,207,1,4
ORD,Terminal 5,2019-07-28,0700 - 0800,14,55,25,55,22,55,147,81,52,40,0,0,0,8,328,1,10
ORD,Terminal 5,2019-07-28,0800 - 0900,11,44,15,46,14,46,304,66,85,3,0,0,0,18,476,2,10
ORD,Terminal 5,2019-07-28,0900 - 1000,9,26,11,34,10,34,435,91,3,0,0,0,0,22,551,3,9
ORD,Terminal 5,2019-07-28,1000 - 1100,17,53,21,52,18,53,248,230,62,23,0,0,0,25,588,3,10
ORD,Terminal 5,2019-07-28,1100 - 1200,12,38,16,45,14,45,585,332,45,0,0,0,0,41,1003,5,13
ORD,Terminal 5,2019-07-28,1200 - 1300,10,41,15,45,12,45,1429,615,61,0,0,0,0,88,2193,9,24
ORD,Terminal 5,2019-07-28,1300 - 1400,18,56,25,57,21,57,956,1151,515,95,0,0,0,115,2832,11,27
ORD,Terminal 5,2019-07-28,1400 - 1500,23,88,32,83,26,88,426,773,463,153,44,0,0,78,1937,9,17
ORD,Terminal 5,2019-07-28,1500 - 1600,16,64,20,64,18,64,1016,599,284,74,6,0,0,95,2074,8,22
ORD,Terminal 5,2019-07-28,1600 - 1700,10,29,13,33,11,33,1402,435,8,0,0,0,0,85,1930,9,20
ORD,Terminal 5,2019-07-28,1700 - 1800,7,25,10,25,8,25,1562,137,0,0,0,0,0,79,1778,9,14
ORD,Terminal 5,2019-07-28,1800 - 1900,12,35,15,35,13,35,1253,662,65,0,0,0,0,77,2057,9,26
ORD,Terminal 5,2019-07-28,1900 - 2000,14,41,18,41,15,41,538,391,78,0,0,0,0,43,1050,5,15
ORD,Terminal 5,2019-07-28,2100 - 2200,10,45,21,52,13,52,401,114,44,13,0,0,0,27,599,3,13
ORD,Terminal 5,2019-07-28,2300 - 0000,6,23,11,25,8,25,254,49,0,0,0,0,0,6,309,2,8
ORD,Terminal 5,2019-07-29,0000 - 0100,9,28,13,27,10,28,131,39,0,0,0,0,0,9,179,1,6
ORD,Terminal 5,2019-07-29,0100 - 0200,10,55,21,55,13,55,334,81,27,20,0,0,0,20,482,3,6
ORD,Terminal 5,2019-07-29,0300 - 0400,4,30,12,32,7,32,90,19,2,0,0,0,0,3,114,1,3
ORD,Terminal 5,2019-07-29,0400 - 0500,5,17,7,16,5,17,115,3,0,0,0,0,0,7,125,1,3
ORD,Terminal 5,2019-07-29,0500 - 0600,8,33,18,40,11,40,113,22,18,0,0,0,0,3,156,1,4
ORD,Terminal 5,2019-07-29,0600 - 0700,16,90,32,95,27,95,215,172,55,36,63,13,0,28,582,2,9
ORD,Terminal 5,2019-07-29,0800 - 0900,17,52,19,57,19,57,309,224,130,21,0,0,0,26,710,3,11
ORD,Terminal 5,2019-07-29,0900 - 1000,8,32,12,36,10,36,400,97,15,0,0,0,0,21,533,3,10
ORD,Terminal 5,2019-07-29,1000 - 1100,8,27,14,28,10,28,45,19,0,0,0,0,0,4,68,1,5
ORD,Terminal 5,2019-07-29,1100 - 1200,16,67,25,67,19,67,503,267,152,54,17,0,0,50,1043,4,21
ORD,Terminal 5,2019-07-29,1200 - 1300,11,32,14,35,12,35,322,131,6,0,0,0,0,12,471,3,11
ORD,Terminal 5,2019-07-29,1300 - 1400,8,33,13,34,10,34,1349,339,21,0,0,0,0,69,1778,7,23
ORD,Terminal 5,2019-07-29,1400 - 1500,20,86,28,86,23,86,1243,879,468,202,190,0,0,140,3122,13,27
ORD,Terminal 5,2019-07-29,1500 - 1600,12,60,19,60,14,60,785,400,118,5,0,0,0,57,1365,5,14
ORD,Terminal 5,2019-07-29,1600 - 1700,13,45,22,55,17,55,862,646,205,31,0,0,0,78,1822,7,25
ORD,Terminal 5,2019-07-29,1700 - 1800,11,42,14,44,12,44,2031,810,65,0,0,0,0,143,3049,13,25
ORD,Terminal 5,2019-07-29,1800 - 1900,13,46,17,48,14,48,887,643,72,5,0,0,0,69,1676,8,22
ORD,Terminal 5,2019-07-29,1900 - 2000,18,78,30,82,22,82,677,610,302,105,60,0,0,70,1824,7,19
ORD,Terminal 5,2019-07-29,2000 - 2100,11,35,19,34,12,35,221,66,24,0,0,0,0,18,329,2,7
ORD,Terminal 5,2019-07-29,2100 - 2200,3,12,5,10,4,12,54,0,0,0,0,0,0,4,58,1,2
ORD,Terminal 5,2019-07-29,2300 - 0000,6,28,10,35,7,35,257,42,3,0,0,0,0,10,312,2,6
ORD,Terminal 5,2019-07-30,0000 - 0100,11,36,21,36,13,36,121,52,9,0,0,0,0,5,187,1,5
ORD,Terminal 5,2019-07-30,0200 - 0300,6,17,12,25,8,25,116,21,0,0,0,0,0,5,142,1,5
ORD,Terminal 5,2019-07-30,0300 - 0400,13,39,16,37,14,39,106,41,16,0,0,0,0,10,173,1,4
ORD,Terminal 5,2019-07-30,0400 - 0500,7,19,9,23,8,23,115,6,0,0,0,0,0,7,128,1,2
ORD,Terminal 5,2019-07-30,0500 - 0600,7,33,15,33,10,33,252,63,11,0,0,0,0,6,332,2,12
ORD,Terminal 5,2019-07-30,0600 - 0700,18,72,27,79,23,79,308,283,96,40,53,0,0,53,833,3,14
ORD,Terminal 5,2019-07-30,0800 - 0900,8,17,7,18,7,18,442,28,0,0,0,0,0,18,488,2,16
ORD,Terminal 5,2019-07-30,0900 - 1000,6,15,7,16,6,16,303,3,0,0,0,0,0,11,317,2,14
ORD,Terminal 5,2019-07-30,1000 - 1100,8,23,10,25,9,25,582,80,0,0,0,0,0,37,699,3,18
ORD,Terminal 5,2019-07-30,1100 - 1200,11,28,12,32,12,32,455,208,3,0,0,0,0,26,692,3,19
ORD,Terminal 5,2019-07-30,1200 - 1300,11,48,14,54,13,54,1079,467,33,5,0,0,0,87,1671,7,25
ORD,Terminal 5,2019-07-30,1300 - 1400,15,59,22,88,18,88,1029,731,203,56,19,0,0,107,2145,9,25
ORD,Terminal 5,2019-07-30,1400 - 1500,20,78,28,82,23,82,703,935,482,111,23,0,0,102,2356,10,22
ORD,Terminal 5,2019-07-30,1500 - 1600,14,61,21,69,17,69,1295,886,306,60,16,0,0,123,2686,11,23
ORD,Terminal 5,2019-07-30,1600 - 1700,11,44,22,52,14,52,650,202,102,9,0,0,0,52,1015,5,17
ORD,Terminal 5,2019-07-30,1700 - 1800,11,47,15,48,12,48,1463,371,129,9,0,0,0,95,2067,10,23
ORD,Terminal 5,2019-07-30,1800 - 1900,13,36,14,36,13,36,691,390,63,0,0,0,0,45,1189,6,24
ORD,Terminal 5,2019-07-30,1900 - 2000,8,28,11,29,9,29,895,165,0,0,0,0,0,45,1105,4,17
ORD,Terminal 5,2019-07-30,2000 - 2100,9,29,13,32,11,32,442,118,3,0,0,0,0,29,592,2,9
ORD,Terminal 5,2019-07-30,2100 - 2200,6,18,10,18,6,18,160,9,0,0,0,0,0,8,177,1,5
ORD,Terminal 5,2019-07-30,2200 - 2300,6,23,8,23,6,23,363,38,0,0,0,0,0,15,416,2,12
ORD,Terminal 5,2019-07-30,2300 - 0000,6,17,6,16,6,17,315,13,0,0,0,0,0,10,338,2,11
ORD,Terminal 5,2019-07-31,0000 - 0100,8,20,11,22,9,22,131,22,0,0,0,0,0,5,158,1,11
