airport,terminal,date,hour,us_avg_wait,us_max_wait,non_us_avg_wait,non_us_max_wait,all_avg_wait,all_max_wait,all_n_0..15,all_n_16..30,all_n_31..45,all_n_46..60,all_n_61..90,all_n_91..120,all_n_120..,all_excluded,all_total,all_flights,all_booths
ORD,Terminal 5,2020-01-24,1300 - 1400,8,38,18,45,12,45,808,180,103,0,0,0,0,40,1131,7,18
ORD,Terminal 5,2020-01-24,1400 - 1500,13,106,34,109,20,109,765,162,160,50,51,52,0,39,1279,8,19
ORD,Terminal 5,2020-01-24,1500 - 1600,25,74,37,79,28,79,297,318,340,133,61,0,0,37,1186,7,16
ORD,Terminal 5,2020-01-24,1600 - 1700,13,32,17,34,14,34,336,256,12,0,0,0,0,16,620,4,20
ORD,Terminal 5,2020-01-24,1700 - 1800,7,27,14,32,9,32,539,136,6,0,0,0,0,19,700,5,22
ORD,Terminal 5,2020-01-24,1800 - 1900,7,23,9,31,8,31,1045,127,1,0,0,0,0,20,1193,8,15
ORD,Terminal 5,2020-01-24,1900 - 2000,10,23,11,23,10,23,776,243,0,0,0,0,0,37,1056,6,15
ORD,Terminal 5,2020-01-24,2000 - 2100,7,23,11,24,8,24,256,36,0,0,0,0,0,16,308,2,12
ORD,Terminal 5,2020-01-24,2200 - 2300,6,26,10,30,8,30,230,33,0,0,0,0,0,9,272,2,8
ORD,Terminal 5,2020-01-24,2300 - 0000,7,26,15,30,10,30,248,79,0,0,0,0,0,7,334,2,10
ORD,Terminal 5,2020-01-25,0000 - 0100,7,31,10,31,8,31,224,54,3,0,0,0,0,9,290,2,9
ORD,Terminal 5,2020-01-25,0100 - 0200,9,40,18,43,12,43,115,20,18,0,0,0,0,5,158,1,8
ORD,Terminal 5,2020-01-25,0500 - 0600,15,72,27,85,22,85,283,177,65,53,43,0,0,18,639,3,10
ORD,Terminal 5,2020-01-25,0600 - 0700,37,91,61,100,48,100,0,69,121,31,73,20,0,10,324,1,8
ORD,Terminal 5,2020-01-25,0700 - 0800,5,23,14,38,9,38,275,83,15,0,0,0,0,11,384,2,10
ORD,Terminal 5,2020-01-25,0800 - 0900,5,14,5,15,5,15,205,0,0,0,0,0,0,7,212,1,10
ORD,Terminal 5,2020-01-25,1000 - 1100,5,70,27,86,17,86,350,65,24,17,51,0,0,15,522,3,10
ORD,Terminal 5,2020-01-25,1100 - 1200,11,74,40,84,28,84,277,94,40,35,114,0,0,18,578,3,21
ORD,Terminal 5,2020-01-25,1200 - 1300,7,47,22,50,17,50,406,165,138,23,0,0,0,28,760,4,23
ORD,Terminal 5,2020-01-25,1300 - 1400,12,57,23,73,17,73,890,509,153,74,28,0,0,57,1711,8,23
ORD,Terminal 5,2020-01-25,1400 - 1500,12,72,23,75,16,75,1206,387,111,95,61,0,0,59,1919,9,22
ORD,Terminal 5,2020-01-25,1500 - 1600,7,48,15,48,8,48,1164,193,27,10,0,0,0,39,1433,9,9
ORD,Terminal 5,2020-01-25,1600 - 1700,10,31,18,39,12,39,1305,499,49,0,0,0,0,48,1901,10,16
ORD,Terminal 5,2020-01-25,1700 - 1800,8,37,13,37,9,37,1391,213,22,0,0,0,0,39,1665,11,21
ORD,Terminal 5,2020-01-25,1800 - 1900,13,45,7,34,12,45,1110,274,139,0,0,0,0,40,1563,10,20
ORD,Terminal 5,2020-01-25,1900 - 2000,14,29,12,28,14,29,344,261,0,0,0,0,0,8,613,5,18
ORD,Terminal 5,2020-01-25,2000 - 2100,10,31,15,33,11,33,568,236,9,0,0,0,0,24,837,5,12
ORD,Terminal 5,2020-01-25,2200 - 2300,12,28,19,30,15,30,66,71,0,0,0,0,0,5,142,1,10
ORD,Terminal 5,2020-01-25,2300 - 0000,8,30,13,30,9,30,397,56,0,0,0,0,0,13,466,3,12
ORD,Terminal 5,2020-01-26,0000 - 0100,8,18,11,24,9,24,112,24,0,0,0,0,0,8,144,1,10
ORD,Terminal 5,2020-01-26,0100 - 0200,9,20,10,20,9,20,137,29,0,0,0,0,0,7,173,1,11
ORD,Terminal 5,2020-01-26,0500 - 0600,13,46,15,46,15,46,162,64,31,3,0,0,0,9,269,1,9
ORD,Terminal 5,2020-01-26,0600 - 0700,13,68,22,68,17,68,250,157,46,15,7,0,0,14,489,2,11
ORD,Terminal 5,2020-01-26,0700 - 0800,5,19,9,27,8,27,354,82,0,0,0,0,0,11,447,2,9
ORD,Terminal 5,2020-01-26,0800 - 0900,5,24,12,28,9,28,193,50,0,0,0,0,0,6,249,1,8
ORD,Terminal 5,2020-01-26,0900 - 1000,4,7,8,12,7,12,26,0,0,0,0,0,0,1,27,1,6
ORD,Terminal 5,2020-01-26,1000 - 1100,7,28,11,27,9,28,318,53,0,0,0,0,0,12,383,2,9
ORD,Terminal 5,2020-01-26,1100 - 1200,7,84,52,92,46,92,156,48,27,77,229,7,0,17,561,2,21
ORD,Terminal 5,2020-01-26,1200 - 1300,7,29,8,51,8,51,782,120,0,1,0,0,0,29,932,7,12
ORD,Terminal 5,2020-01-26,1300 - 1400,9,51,16,62,12,62,947,299,68,15,2,0,0,39,1370,7,26
ORD,Terminal 5,2020-01-26,1400 - 1500,18,69,24,74,20,74,1082,663,232,178,68,0,0,67,2290,10,20
ORD,Terminal 5,2020-01-26,1500 - 1600,8,20,13,25,9,25,452,41,0,0,0,0,0,14,507,3,7
ORD,Terminal 5,2020-01-26,1600 - 1700,8,23,9,23,8,23,752,92,0,0,0,0,0,25,869,5,17
ORD,Terminal 5,2020-01-26,1700 - 1800,10,36,12,35,11,36,771,235,22,0,0,0,0,35,1063,6,24
ORD,Terminal 5,2020-01-26,1800 - 1900,12,33,9,33,12,33,1182,522,29,0,0,0,0,47,1780,11,18
ORD,Terminal 5,2020-01-26,1900 - 2000,8,27,12,35,9,35,687,135,18,0,0,0,0,25,865,5,10
ORD,Terminal 5,2020-01-26,2000 - 2100,8,26,11,26,8,26,316,71,0,0,0,0,0,18,405,2,11
ORD,Terminal 5,2020-01-26,2100 - 2200,7,17,10,17,7,17,309,9,0,0,0,0,0,10,328,2,10
ORD,Terminal 5,2020-01-26,2200 - 2300,6,24,8,21,6,24,133,14,0,0,0,0,0,5,152,1,11
ORD,Terminal 5,2020-01-26,2300 - 0000,11,25,14,27,12,27,124,50,0,0,0,0,0,6,180,1,14
ORD,Terminal 5,2020-01-27,0000 - 0100,10,33,14,32,11,33,301,151,7,0,0,0,0,22,481,3,14
ORD,Terminal 5,2020-01-27,0500 - 0600,19,39,19,46,19,46,154,210,74,1,0,0,0,12,451,2,10
ORD,Terminal 5,2020-01-27,0600 - 0700,15,67,29,76,22,76,140,75,53,23,12,0,0,10,313,1,9
ORD,Terminal 5,2020-01-27,0700 - 0800,7,40,13,48,11,48,349,52,43,6,0,0,0,13,463,2,8
ORD,Terminal 5,2020-01-27,0800 - 0900,6,27,24,61,17,61,165,30,14,37,1,0,0,8,255,1,9
ORD,Terminal 5,2020-01-27,0900 - 1000,9,15,14,20,13,20,15,18,0,0,0,0,0,0,33,1,8
ORD,Terminal 5,2020-01-27,1000 - 1100,4,24,7,27,5,27,266,19,0,0,0,0,0,9,294,2,9
ORD,Terminal 5,2020-01-27,1100 - 1200,11,52,38,82,28,82,182,142,54,73,67,0,0,18,536,3,17
ORD,Terminal 5,2020-01-27,1200 - 1300,9,44,17,59,14,59,581,135,115,34,0,0,0,30,895,6,15
ORD,Terminal 5,2020-01-27,1300 - 1400,16,130,27,129,22,130,552,282,196,63,51,4,3,43,1194,7,18
ORD,Terminal 5,2020-01-27,1400 - 1500,18,96,27,110,22,110,715,439,262,53,92,19,0,52,1632,8,20
ORD,Terminal 5,2020-01-27,1500 - 1600,10,40,17,53,12,53,560,142,21,8,0,0,0,20,751,4,16
ORD,Terminal 5,2020-01-27,1600 - 1700,10,28,12,30,11,30,727,256,0,0,0,0,0,28,1011,6,20
ORD,Terminal 5,2020-01-27,1700 - 1800,12,42,16,47,13,47,703,305,49,7,0,0,0,29,1093,7,19
ORD,Terminal 5,2020-01-27,1800 - 1900,9,29,9,25,9,29,1053,179,0,0,0,0,0,32,1264,8,16
ORD,Terminal 5,2020-01-27,1900 - 2000,11,27,6,26,10,27,452,137,0,0,0,0,0,15,604,4,11
ORD,Terminal 5,2020-01-27,2000 - 2100,6,20,10,20,8,20,157,26,0,0,0,0,0,5,188,1,8
ORD,Terminal 5,2020-01-27,2200 - 2300,8,35,14,36,11,36,262,84,18,0,0,0,0,12,376,2,10
ORD,Terminal 5,2020-01-27,2300 - 0000,5,20,7,20,6,20,271,8,0,0,0,0,0,10,289,2,10
ORD,Terminal 5,2020-01-28,0000 - 0100,9,20,11,20,10,20,142,30,0,0,0,0,0,8,180,1,11
ORD,Terminal 5,2020-01-28,0100 - 0200,7,24,10,24,8,24,255,39,0,0,0,0,0,9,303,2,10
ORD,Terminal 5,2020-01-28,0500 - 0600,6,24,10,26,9,26,166,49,0,0,0,0,0,4,219,1,10
ORD,Terminal 5,2020-01-28,0700 - 0800,10,23,10,25,10,25,176,40,0,0,0,0,0,5,221,1,7
ORD,Terminal 5,2020-01-28,0800 - 0900,18,82,33,76,26,82,290,150,156,123,38,0,0,19,776,3,13
ORD,Terminal 5,2020-01-28,0900 - 1000,0,3,0,3,0,3,15,0,0,0,0,0,0,0,15,1,4
ORD,Terminal 5,2020-01-28,1000 - 1100,3,31,9,31,6,31,369,45,3,0,0,0,0,13,430,2,11
ORD,Terminal 5,2020-01-28,1100 - 1200,10,31,16,34,13,34,242,115,11,0,0,0,0,13,381,3,11
ORD,Terminal 5,2020-01-28,1200 - 1300,10,30,12,30,11,30,601,185,0,0,0,0,0,23,809,4,23
ORD,Terminal 5,2020-01-28,1300 - 1400,11,30,17,50,14,50,322,139,17,9,0,0,0,42,529,3,19
ORD,Terminal 5,2020-01-28,1400 - 1500,16,59,28,110,21,110,469,232,138,64,19,17,0,29,968,5,16
ORD,Terminal 5,2020-01-28,1500 - 1600,6,21,8,27,7,27,516,75,0,0,0,0,0,19,610,5,10
ORD,Terminal 5,2020-01-28,1600 - 1700,9,20,11,21,9,21,509,47,0,0,0,0,0,19,575,3,13
ORD,Terminal 5,2020-01-28,1700 - 1800,16,56,23,58,18,58,537,149,197,58,0,0,0,25,966,6,21
ORD,Terminal 5,2020-01-28,1800 - 1900,8,24,6,23,7,24,634,72,0,0,0,0,0,21,727,5,15
ORD,Terminal 5,2020-01-28,1900 - 2000,10,43,14,43,11,43,707,272,34,0,0,0,0,38,1051,6,9
ORD,Terminal 5,2020-01-28,2100 - 2200,5,15,9,14,6,15,107,0,0,0,0,0,0,2,109,1,6
ORD,Terminal 5,2020-01-28,2200 - 2300,5,15,8,17,6,17,124,3,0,0,0,0,0,3,130,1,9
ORD,Terminal 5,2020-01-28,2300 - 0000,9,18,10,17,9,18,154,21,0,0,0,0,0,5,180,1,10
ORD,Terminal 5,2020-01-29,0000 - 0100,5,19,9,20,7,20,119,11,0,0,0,0,0,5,135,1,10
ORD,Terminal 5,2020-01-29,0100 - 0200,4,15,6,15,5,15,165,0,0,0,0,0,0,3,168,1,10
ORD,Terminal 5,2020-01-29,0500 - 0600,4,31,11,34,10,34,146,39,5,0,0,0,0,6,196,1,4
ORD,Terminal 5,2020-01-29,0600 - 0700,13,122,42,145,28,145,270,60,28,43,55,17,9,30,512,2,11
ORD,Terminal 5,2020-01-29,0700 - 0800,7,48,19,62,13,62,315,52,38,18,6,0,0,12,441,2,8
ORD,Terminal 5,2020-01-29,0900 - 1000,12,36,13,34,13,36,165,58,24,0,0,0,0,6,253,1,11
ORD,Terminal 5,2020-01-29,1000 - 1100,2,18,5,29,3,29,199,5,0,0,0,0,0,6,210,2,11
ORD,Terminal 5,2020-01-29,1100 - 1200,12,85,28,89,21,89,316,151,35,39,45,0,0,20,606,4,12
ORD,Terminal 5,2020-01-29,1200 - 1300,9,52,17,57,13,57,508,180,55,11,0,0,0,68,822,5,17
ORD,Terminal 5,2020-01-29,1300 - 1400,10,46,17,46,13,46,716,196,88,2,0,0,0,30,1032,6,16
ORD,Terminal 5,2020-01-29,1400 - 1500,17,68,25,69,20,69,509,297,202,88,20,0,0,40,1156,6,14
ORD,Terminal 5,2020-01-29,1500 - 1600,22,63,31,64,24,64,252,239,120,90,8,0,0,21,730,5,15
ORD,Terminal 5,2020-01-29,1600 - 1700,12,32,18,32,14,32,413,315,6,0,0,0,0,22,756,4,22
ORD,Terminal 5,2020-01-29,1700 - 1800,7,28,10,30,8,30,717,88,0,0,0,0,0,25,830,6,22
ORD,Terminal 5,2020-01-29,1800 - 1900,8,18,8,17,8,18,438,18,0,0,0,0,0,13,469,4,14
ORD,Terminal 5,2020-01-29,1900 - 2000,10,34,13,35,11,35,673,239,19,0,0,0,0,32,963,7,20
ORD,Terminal 5,2020-01-29,2000 - 2100,5,19,10,21,8,21,132,19,0,0,0,0,0,9,160,1,10
ORD,Terminal 5,2020-01-29,2200 - 2300,6,19,8,23,7,23,236,9,0,0,0,0,0,6,251,2,7
ORD,Terminal 5,2020-01-29,2300 - 0000,9,29,17,30,12,30,132,73,0,0,0,0,0,6,211,1,10
ORD,Terminal 5,2020-01-30,0000 - 0100,5,15,9,16,6,16,138,2,0,0,0,0,0,4,144,1,11
ORD,Terminal 5,2020-01-30,0200 - 0300,27,42,30,43,28,43,0,107,49,0,0,0,0,5,161,1,5
ORD,Terminal 5,2020-01-30,0600 - 0700,10,54,17,54,14,54,261,141,18,11,0,0,0,11,442,2,12
ORD,Terminal 5,2020-01-30,0700 - 0800,3,17,5,17,4,17,371,7,0,0,0,0,0,29,407,2,10
ORD,Terminal 5,2020-01-30,0900 - 1000,8,24,10,26,9,26,223,69,0,0,0,0,0,8,300,2,9
ORD,Terminal 5,2020-01-30,1000 - 1100,6,34,13,37,9,37,451,80,29,0,0,0,0,18,578,4,9
ORD,Terminal 5,2020-01-30,1100 - 1200,12,27,20,35,17,35,88,58,15,0,0,0,0,5,166,1,9
ORD,Terminal 5,2020-01-30,1200 - 1300,8,43,15,42,11,43,631,226,28,0,0,0,0,45,930,6,18
ORD,Terminal 5,2020-01-30,1300 - 1400,9,41,16,47,11,47,574,144,45,4,0,0,0,59,826,6,16
ORD,Terminal 5,2020-01-30,1400 - 1500,10,31,12,33,11,33,556,211,5,0,0,0,0,26,798,5,18
ORD,Terminal 5,2020-01-30,1500 - 1600,9,32,13,32,10,32,803,244,6,0,0,0,0,30,1083,6,20
ORD,Terminal 5,2020-01-30,1600 - 1700,11,30,15,32,12,32,538,251,4,0,0,0,0,23,816,4,24
ORD,Terminal 5,2020-01-30,1700 - 1800,11,41,20,41,13,41,436,206,49,0,0,0,0,41,732,5,19
ORD,Terminal 5,2020-01-30,1800 - 1900,9,24,9,23,9,24,1049,182,0,0,0,0,0,35,1266,10,16
ORD,Terminal 5,2020-01-30,1900 - 2000,9,28,14,29,11,29,539,171,0,0,0,0,0,32,742,5,13
ORD,Terminal 5,2020-01-30,2100 - 2200,8,21,11,19,9,21,144,16,0,0,0,0,0,3,163,1,7
ORD,Terminal 5,2020-01-30,2300 - 0000,8,22,11,22,9,22,221,65,0,0,0,0,0,7,293,2,10
ORD,Terminal 5,2020-01-31,0000 - 0100,4,15,7,17,6,17,143,9,0,0,0,0,0,4,156,1,10
ORD,Terminal 5,2020-01-31,0100 - 0200,5,16,7,16,6,16,120,6,0,0,0,0,0,1,127,1,9
ORD,Terminal 5,2020-01-31,0500 - 0600,16,106,30,108,24,108,191,147,92,17,9,19,0,13,488,2,9
ORD,Terminal 5,2020-01-31,0600 - 0700,11,59,26,71,18,71,205,83,47,28,6,0,0,12,381,2,8
ORD,Terminal 5,2020-01-31,0700 - 0800,3,25,11,28,6,28,187,29,0,0,0,0,0,7,223,1,8
ORD,Terminal 5,2020-01-31,0800 - 0900,8,34,14,35,11,35,185,61,12,0,0,0,0,7,265,1,9
ORD,Terminal 5,2020-01-31,0900 - 1000,1,8,5,12,3,12,67,0,0,0,0,0,0,3,70,1,5
ORD,Terminal 5,2020-01-31,1000 - 1100,2,16,9,23,3,23,329,19,0,0,0,0,0,12,360,2,6
ORD,Terminal 5,2020-01-31,1100 - 1200,16,137,48,144,35,144,400,274,94,58,98,82,44,40,1090,5,20
ORD,Terminal 5,2020-01-31,1200 - 1300,6,37,16,64,9,64,435,81,20,3,6,0,0,19,564,4,12
ORD,Terminal 5,2020-01-31,1300 - 1400,9,77,28,76,16,77,1077,243,135,113,41,0,0,59,1668,9,17
ORD,Terminal 5,2020-01-31,1400 - 1500,12,61,27,67,17,67,542,207,141,55,28,0,0,33,1006,6,19
ORD,Terminal 5,2020-01-31,1500 - 1600,9,60,21,63,13,63,1056,313,128,41,5,0,0,54,1597,8,18
ORD,Terminal 5,2020-01-31,1600 - 1700,8,39,12,39,8,39,629,45,16,0,0,0,0,20,710,4,14
ORD,Terminal 5,2020-01-31,1700 - 1800,7,22,5,15,7,22,690,79,0,0,0,0,0,24,793,6,15
ORD,Terminal 5,2020-01-31,1800 - 1900,8,22,8,20,8,22,738,85,0,0,0,0,0,23,846,6,18
ORD,Terminal 5,2020-01-31,1900 - 2000,12,33,14,38,12,38,784,360,12,0,0,0,0,44,1200,7,12
ORD,Terminal 5,2020-01-31,2000 - 2100,8,55,24,56,15,56,426,131,60,58,0,0,0,18,693,3,13
ORD,Terminal 5,2020-01-31,2100 - 2200,7,25,15,31,12,31,81,52,3,0,0,0,0,5,141,1,14
ORD,Terminal 5,2020-01-31,2200 - 2300,4,15,8,18,5,18,110,1,0,0,0,0,0,4,115,1,10
ORD,Terminal 5,2020-02-01,0000 - 0100,6,22,11,22,8,22,224,22,0,0,0,0,0,13,259,2,12
ORD,Terminal 5,2020-02-01,0100 - 0200,9,52,14,52,12,52,222,47,13,8,0,0,0,10,300,2,12
ORD,Terminal 5,2020-02-01,0500 - 0600,11,41,18,41,16,41,123,95,26,0,0,0,0,5,249,1,7
ORD,Terminal 5,2020-02-01,0600 - 0700,10,86,38,92,23,92,330,70,30,23,92,3,0,17,565,3,8
ORD,Terminal 5,2020-02-01,0700 - 0800,17,124,55,124,38,124,240,82,21,30,115,46,16,21,571,2,11
ORD,Terminal 5,2020-02-01,0800 - 0900,8,56,30,61,18,61,155,34,28,33,3,0,0,7,260,1,9
ORD,Terminal 5,2020-02-01,1000 - 1100,15,95,32,112,24,112,521,156,82,106,60,21,0,30,976,5,11
ORD,Terminal 5,2020-02-01,1100 - 1200,12,52,22,64,17,64,187,152,29,18,3,0,0,19,408,2,19
ORD,Terminal 5,2020-02-01,1200 - 1300,7,42,17,45,13,45,498,191,66,0,0,0,0,27,782,5,21
ORD,Terminal 5,2020-02-01,1300 - 1400,9,39,16,46,12,46,872,300,61,4,0,0,0,41,1278,7,19
ORD,Terminal 5,2020-02-01,1400 - 1500,13,80,24,83,18,83,895,556,172,67,31,0,0,64,1785,8,17
ORD,Terminal 5,2020-02-01,1500 - 1600,17,52,24,57,19,57,637,431,315,49,0,0,0,43,1475,7,19
ORD,Terminal 5,2020-02-01,1600 - 1700,10,33,12,36,10,36,1235,369,10,0,0,0,0,37,1651,9,16
ORD,Terminal 5,2020-02-01,1700 - 1800,10,59,16,59,11,59,1424,398,33,18,0,0,0,46,1919,12,20
ORD,Terminal 5,2020-02-01,1800 - 1900,11,30,13,31,11,31,1302,433,3,0,0,0,0,49,1787,12,16
ORD,Terminal 5,2020-02-01,1900 - 2000,10,23,8,23,9,23,542,150,0,0,0,0,0,13,705,4,22
ORD,Terminal 5,2020-02-01,2000 - 2100,10,28,12,25,11,28,398,141,0,0,0,0,0,15,554,4,16
ORD,Terminal 5,2020-02-01,2100 - 2200,8,15,10,15,8,15,139,0,0,0,0,0,0,0,139,1,2
ORD,Terminal 5,2020-02-01,2300 - 0000,5,22,5,22,5,22,459,7,0,0,0,0,0,11,477,3,9
ORD,Terminal 5,2020-02-02,0000 - 0100,7,21,14,25,10,25,128,27,0,0,0,0,0,7,162,1,8
ORD,Terminal 5,2020-02-02,0300 - 0400,11,29,16,30,13,30,86,50,0,0,0,0,0,5,141,1,3
ORD,Terminal 5,2020-02-02,0500 - 0600,12,46,19,47,16,47,302,184,70,10,0,0,0,16,582,2,8
ORD,Terminal 5,2020-02-02,0600 - 0700,6,27,12,35,10,35,284,64,14,0,0,0,0,14,376,2,6
ORD,Terminal 5,2020-02-02,0700 - 0800,6,30,16,42,12,42,163,33,37,0,0,0,0,8,241,1,7
ORD,Terminal 5,2020-02-02,0800 - 0900,7,20,7,20,7,20,244,28,0,0,0,0,0,7,279,1,9
ORD,Terminal 5,2020-02-02,1000 - 1100,8,26,12,47,10,47,332,80,3,1,0,0,0,12,428,2,9
ORD,Terminal 5,2020-02-02,1100 - 1200,14,68,38,98,29,98,288,155,101,76,88,15,0,22,745,4,25
ORD,Terminal 5,2020-02-02,1200 - 1300,5,26,8,28,6,28,600,71,0,0,0,0,0,19,690,5,20
ORD,Terminal 5,2020-02-02,1300 - 1400,8,39,12,39,10,39,857,170,30,0,0,0,0,42,1099,5,27
ORD,Terminal 5,2020-02-02,1400 - 1500,9,40,14,41,12,41,1301,420,71,0,0,0,0,57,1849,10,24
ORD,Terminal 5,2020-02-02,1500 - 1600,10,29,14,36,11,36,742,231,20,0,0,0,0,31,1024,5,21
ORD,Terminal 5,2020-02-02,1600 - 1700,8,23,8,23,8,23,513,51,0,0,0,0,0,11,575,4,11
ORD,Terminal 5,2020-02-02,1700 - 1800,14,64,26,65,17,65,866,245,185,102,21,0,0,40,1459,9,19
ORD,Terminal 5,2020-02-02,1800 - 1900,12,27,9,25,12,27,797,418,0,0,0,0,0,26,1241,8,16
ORD,Terminal 5,2020-02-02,1900 - 2000,10,31,13,34,11,34,924,300,16,0,0,0,0,42,1282,8,21
ORD,Terminal 5,2020-02-02,2000 - 2100,5,16,11,24,8,24,173,40,0,0,0,0,0,6,219,1,11
ORD,Terminal 5,2020-02-02,2100 - 2200,5,12,8,11,5,12,148,0,0,0,0,0,0,5,153,1,6
ORD,Terminal 5,2020-02-02,2300 - 0000,8,27,11,30,9,30,260,57,0,0,0,0,0,8,325,2,7
ORD,Terminal 5,2020-02-03,0000 - 0100,8,37,20,41,12,41,192,44,23,0,0,0,0,12,271,2,7
ORD,Terminal 5,2020-02-03,0100 - 0200,9,33,15,33,11,33,115,32,5,0,0,0,0,3,155,1,5
ORD,Terminal 5,2020-02-03,0500 - 0600,7,22,11,29,10,29,169,42,0,0,0,0,0,6,217,1,4
ORD,Terminal 5,2020-02-03,0600 - 0700,21,102,43,108,33,108,141,63,35,8,32,44,0,10,333,1,10
ORD,Terminal 5,2020-02-03,0700 - 0800,13,92,35,117,26,117,357,104,29,30,89,25,0,19,653,3,12
ORD,Terminal 5,2020-02-03,0800 - 0900,17,66,26,66,22,66,144,34,35,32,17,0,0,7,269,1,9
ORD,Terminal 5,2020-02-03,0900 - 1000,0,0,8,17,7,17,29,2,0,0,0,0,0,1,32,1,7
ORD,Terminal 5,2020-02-03,1000 - 1100,20,56,26,51,21,56,61,54,35,10,0,0,0,3,163,1,8
ORD,Terminal 5,2020-02-03,1100 - 1200,36,108,46,108,40,108,463,126,57,122,250,128,0,37,1183,7,16
ORD,Terminal 5,2020-02-03,1200 - 1300,10,44,16,48,14,48,144,34,37,6,0,0,0,7,228,2,11
ORD,Terminal 5,2020-02-03,1300 - 1400,19,72,25,83,22,83,425,209,171,41,61,0,0,28,935,6,20
ORD,Terminal 5,2020-02-03,1400 - 1500,10,48,16,51,13,51,1040,309,157,14,0,0,0,47,1567,9,18
ORD,Terminal 5,2020-02-03,1500 - 1600,17,74,30,80,21,80,815,447,175,133,91,0,0,47,1708,9,20
ORD,Terminal 5,2020-02-03,1600 - 1700,20,86,38,85,24,86,247,98,39,35,63,0,0,18,500,3,17
ORD,Terminal 5,2020-02-03,1700 - 1800,7,19,7,19,7,19,802,31,0,0,0,0,0,15,848,6,13
ORD,Terminal 5,2020-02-03,1800 - 1900,15,66,26,66,18,66,701,263,163,94,20,0,0,30,1271,8,18
ORD,Terminal 5,2020-02-03,1900 - 2000,15,40,15,36,15,40,554,426,86,0,0,0,0,31,1097,6,17
ORD,Terminal 5,2020-02-03,2100 - 2200,6,19,9,19,8,19,154,17,0,0,0,0,0,5,176,1,12
ORD,Terminal 5,2020-02-03,2200 - 2300,7,24,11,23,8,24,264,56,0,0,0,0,0,10,330,2,13
ORD,Terminal 5,2020-02-03,2300 - 0000,4,15,6,16,5,16,277,1,0,0,0,0,0,10,288,2,15
ORD,Terminal 5,2020-02-04,0000 - 0100,3,15,6,14,4,15,120,0,0,0,0,0,0,3,123,1,12
ORD,Terminal 5,2020-02-04,0600 - 0700,13,77,17,79,15,79,429,145,68,13,11,0,0,20,686,3,10
ORD,Terminal 5,2020-02-04,0700 - 0800,7,43,18,45,13,45,156,34,42,0,0,0,0,8,240,1,10
ORD,Terminal 5,2020-02-04,0800 - 0900,11,30,12,30,11,30,183,77,0,0,0,0,0,5,265,1,11
ORD,Terminal 5,2020-02-04,1000 - 1100,26,63,32,63,28,63,49,30,32,31,8,0,0,6,156,2,4
ORD,Terminal 5,2020-02-04,1100 - 1200,13,50,24,67,17,67,380,228,101,29,6,0,0,30,774,6,12
ORD,Terminal 5,2020-02-04,1300 - 1400,9,29,11,32,10,32,506,160,3,0,0,0,0,41,710,4,20
ORD,Terminal 5,2020-02-04,1400 - 1500,19,85,31,85,24,85,513,156,238,120,52,0,0,37,1116,6,14
ORD,Terminal 5,2020-02-04,1500 - 1600,14,41,20,74,16,74,600,347,94,10,10,0,0,46,1107,7,19
ORD,Terminal 5,2020-02-04,1600 - 1700,12,28,9,23,11,28,228,110,0,0,0,0,0,11,349,2,17
ORD,Terminal 5,2020-02-04,1700 - 1800,7,17,6,16,7,17,426,8,0,0,0,0,0,13,447,4,6
ORD,Terminal 5,2020-02-04,1800 - 1900,15,46,22,49,17,49,443,339,109,8,0,0,0,29,928,6,19
ORD,Terminal 5,2020-02-04,1900 - 2000,9,29,11,27,9,29,649,97,0,0,0,0,0,27,773,4,17
ORD,Terminal 5,2020-02-04,2100 - 2200,3,14,6,14,4,14,280,0,0,0,0,0,0,9,289,2,13
ORD,Terminal 5,2020-02-04,2200 - 2300,4,17,9,15,6,17,89,4,0,0,0,0,0,3,96,1,8
ORD,Terminal 5,2020-02-04,2300 - 0000,11,20,12,22,11,22,125,57,0,0,0,0,0,6,188,1,11
ORD,Terminal 5,2020-02-05,0000 - 0100,4,13,6,14,5,14,263,0,0,0,0,0,0,7,270,2,13
ORD,Terminal 5,2020-02-05,0500 - 0600,4,12,14,43,12,43,109,19,20,0,0,0,0,5,153,1,8
ORD,Terminal 5,2020-02-05,0600 - 0700,16,96,35,125,24,125,323,116,62,31,48,23,2,19,624,3,10
ORD,Terminal 5,2020-02-05,0700 - 0800,36,90,52,94,44,94,32,17,51,48,46,5,0,6,205,1,9
ORD,Terminal 5,2020-02-05,0800 - 0900,10,35,20,42,15,42,168,55,50,0,0,0,0,5,278,1,11
ORD,Terminal 5,2020-02-05,0900 - 1000,0,1,0,0,0,1,15,0,0,0,0,0,0,1,16,1,0
ORD,Terminal 5,2020-02-05,1100 - 1200,19,70,28,70,22,70,358,323,134,62,45,0,0,36,958,6,17
ORD,Terminal 5,2020-02-05,1200 - 1300,5,8,10,31,8,31,28,0,1,0,0,0,0,1,30,1,8
ORD,Terminal 5,2020-02-05,1300 - 1400,17,82,22,83,19,83,536,274,102,77,32,0,0,45,1066,6,24
ORD,Terminal 5,2020-02-05,1400 - 1500,8,38,12,39,10,39,687,180,34,0,0,0,0,33,934,7,19
ORD,Terminal 5,2020-02-05,1500 - 1600,13,77,28,78,17,78,604,219,98,54,34,0,0,28,1037,7,19
